mssv,dien_tt,diem_tt,lop12_matinh,lop12_matruong,TEN_TRUONG
E64CBFE4XPvAibaEXe/AdnwkoyhfDpgHynAQnBAo,THPT,0.7166666666666667,52.0,37.0,TTGDTX Tân Thành (Trước 12/4/2018)
F2449D67XPvAibaEXe/AdnwkoyhfDkqxTK84Dj06,THPT,0.8666666666666667,35.0,4.0,Trường THPT Vạn Tường
84E78EF7XPvAibaEXe/AdnwkoyhfDuNWqr7keeGm,THPT,0.8333333333333334,33.0,15.0,THPT Đặng Huy Trứ
0188BAD2XPvAibaEXe/AdnwkoyhfDtYg0Faie5sR,THPT,0.675,39.0,25.0,THCS và THPT Võ Thị Sáu
E79D21E8XPvAibaEXe/AdnwkoyhfDkUBKZfsFZ+u,THPT,0.8166666666666667,51.0,20.0,THPT Châu Phú
899433F3XPvAibaEXe/AdnwkoyhfDsN/LeUkzX3g,THPT,0.8333333333333334,51.0,1.0,THPT Long Xuyên
7DDCA389XPvAibaEXe8zDsaHJ0+9rWXYpAw5NiAo,THPT,0.8083333333333333,42.0,18.0,THPT Đức Trọng
4F4330A5XPvAibaEXe8zDsaHJ0+9rZlfithDysPs,THPT,0.7,48.0,7.0,THPT Lê Hồng Phong
CAFDB130XPvAibaEXe8zDsaHJ0+9rT+zHC169stm,THPT,0.8333333333333334,34.0,54.0,THPT Trần Văn Dư
C3184A42XPvAibaEXe8zDsaHJ0+9rVTTu+ugxNcW,THPT,0.85,55.0,18.0,THPT Nguyễn Việt Dũng
0BDC71E7XPvAibaEXe8zDsaHJ0+9rUtBfUJ7ZI6S,THPT,0.775,2.0,53.0,THPT Nguyễn Công Trứ
32EB8611XPvAibaEXe8zDsaHJ0+9rRdmlJDdktRf,THPT,0.7666666666666667,2.0,68.0,THPT Phú Nhuận
F938F519XPvAibaEXe8zDsaHJ0+9radHa8xy7Obe,THPT,0.875,40.0,37.0,THPT Y Jut
120E8916XPvAibaEXe8zDsaHJ0+9rbugcEt8WQrI,THPT,0.8833333333333333,42.0,32.0,THPT Đạ Tẻh
8D460FCAXPvAibaEXe8Vh+AQMuj+NKSEjWRw7WhC,THPT,0.825,38.0,16.0,Trường THPT Nguyễn Bỉnh Khiêm
305CB305XPvAibaEXe8Vh+AQMuj+NLxffn/dEZei,THPT,0.8416666666666667,34.0,28.0,THPT Hùng Vương
E2F4828AXPvAibaEXe8Vh+AQMuj+NEAL3k5XqVlt,THPT,0.8916666666666667,42.0,18.0,THPT Đức Trọng
7C27796CXPvAibaEXe8Vh+AQMuj+NP0pHPOXtPSz,THPT,0.7833333333333333,51.0,67.0,THPT Nguyễn Quang Diêu
23EA37C8XPvAibaEXe8Vh+AQMuj+NFnH6dFzEKue,THPT,0.7666666666666667,2.0,27.0,THPT Ngô Quyền
F6CF10BEXPvAibaEXe8Vh+AQMuj+NESVsTzy0/8c,THPT,0.775,2.0,94.0,THPT Nguyễn Hữu Cầu
52A66AADXPvAibaEXe8Vh+AQMuj+NMDeF7chRmH0,THPT,0.8333333333333334,2.0,225.0,"TH, THCS và THPT Trương Vĩnh Ký"
FFA60AE3XPvAibaEXe8Vh+AQMuj+NNj47wSDJ4ja,THPT,0.8166666666666667,2.0,45.0,THPT Nguyễn Hiền
99D9E2CEXPvAibaEXe8Vh+AQMuj+NHCvCn+mKnD+,THPT,0.825,42.0,18.0,THPT Đức Trọng
442001BEXPvAibaEXe8IGiiWauHvTPZ2N6kJSQj7,THPT,0.8166666666666667,45.0,9.0,THPT Chu Văn An
70A055E8XPvAibaEXe8IGiiWauHvTFPoYAmvDvZG,THPT,0.8166666666666667,37.0,1.0,Quốc Học Quy Nhơn
671D09FAXPvAibaEXe8IGiiWauHvTHz2ZSMV7PKN,THPT,0.8166666666666667,39.0,12.0,THPT Phan Đình Phùng
00D42116XPvAibaEXe8IGiiWauHvTNlYh1/nN8rw,THPT,0.8583333333333333,25.0,68.0,THPT B Nghĩa Hưng
ECF9A717XPvAibaEXe8IGiiWauHvTANl1CAS/FgB,THPT,0.8583333333333333,34.0,30.0,THPT Nguyễn Văn Cừ
111806E3XPvAibaEXe8IGiiWauHvTC9XSEKDxAv0,THPT,0.7166666666666667,52.0,7.0,THPT Nguyễn Thị Minh Khai
B81B9C7AXPvAibaEXe8IGiiWauHvTDIPhp0zklS3,THPT,0.8416666666666667,25.0,76.0,THPT B Hải Hậu
2FCD54FBXPvAibaEXe8IGiiWauHvTA2iWNEDvSOo,THPT,0.9833333333333333,40.0,15.0,THPT Ngô Gia Tự
3010AB7DXPvAibaEXe8IGiiWauHvTO45gkTMWbuq,THPT,0.7083333333333334,49.0,55.0,THCS&THPT Long Cang
AE129972XPvAibaEXe8IGiiWauHvTP69gntNs7/U,THPT,0.825,37.0,12.0,THPT Nguyễn Diêu
4D410C34XPvAibaEXe/Y5MNhmO/7o82QL5PF3tBn,THPT,0.9083333333333333,42.0,5.0,THCS&THPT Xuân Trường
07B456DFXPvAibaEXe/Y5MNhmO/7o4jqDhK0hPph,THPT,0.85,59.0,14.0,THPT Văn Ngọc Chính
F6D4D028XPvAibaEXe/Y5MNhmO/7o97ixcK+3xEo,THPT,0.625,2.0,217.0,THCS và THPT Đức Trí
DE32772DXPvAibaEXe/Y5MNhmO/7o2+fMFYWsbNO,THPT,0.875,2.0,53.0,THPT Nguyễn Công Trứ
1BFB1596XPvAibaEXe/Y5MNhmO/7o9Gp9slhg//H,THPT,0.75,34.0,7.0,THPT chuyên Nguyễn Bỉnh Khiêm
9FC79249XPvAibaEXe/Y5MNhmO/7owSo+9bSoRKo,THPT,0.8416666666666667,49.0,2.0,THPT Tân An
BA3F04AAXPvAibaEXe/Y5MNhmO/7o1v7arYEHpJ2,THPT,0.7666666666666667,2.0,14.0,THPT Nguyễn Trãi
92E73BE3XPvAibaEXe/Y5MNhmO/7o4y4V4wUcfjD,THPT,0.8083333333333333,36.0,1.0,THPT Kon Tum
5B282C28XPvAibaEXe/Y5MNhmO/7o/iHPWsBOWfs,THPT,0.7916666666666666,2.0,266.0,THPT An Dương Vương
F3DB9435XPvAibaEXe+QkoGRj4DtvUmMz3EgTQRQ,THPT,0.8916666666666667,52.0,1.0,THPT Vũng Tàu
912F91F3XPvAibaEXe+QkoGRj4DtvQ4QKf3X6sSh,THPT,0.825,61.0,28.0,THPT Nguyễn Văn Nguyễn
899E3339XPvAibaEXe+QkoGRj4DtveUbf2tVOLSI,THPT,0.8333333333333334,48.0,13.0,THPT Ngô Sĩ Liên
6C6D234DXPvAibaEXe+QkoGRj4DtvaROcb5sBGft,THPT,0.7083333333333334,47.0,1.0,THPT Phan Bội Châu
AD845992XPvAibaEXe+QkoGRj4DtvabYFVVtLgiL,THPT,0.9,61.0,31.0,THPT Khánh Lâm
991C7EF2XPvAibaEXe+QkoGRj4DtvbxmWD4WfH69,THPT,0.85,35.0,3.0,Trường THPT Bình Sơn
578B2F2BXPvAibaEXe+QkoGRj4DtvZJc9kxK/Phc,THPT,0.8333333333333334,37.0,36.0,THPT Tăng Bạt Hổ
76E059D3XPvAibaEXe+QkoGRj4DtvTdXf5/f9lbX,THPT,0.7333333333333333,52.0,23.0,THPT Trần Quang Khải
33529612XPvAibaEXe+QkoGRj4DtvZlyRg2uGFzc,THPT,0.7583333333333333,48.0,1.0,THPT Chuyên Lương Thế Vinh
81210C39XPvAibaEXe+72vl6t/d8GS91bhcSkmKu,THPT,0.8,2.0,20.0,Trung học Thực hành Đại học Sư phạm
A53D5D4FXPvAibaEXe+72vl6t/d8Gbt+1SS7EteW,THPT,0.75,37.0,36.0,THPT Tăng Bạt Hổ
755D1C40XPvAibaEXe+72vl6t/d8Gae2ifMQhNq6,THPT,0.8583333333333333,2.0,85.0,THPT Củ Chi
CA826B07XPvAibaEXe+72vl6t/d8GfWZgU0yCPaN,THPT,0.85,44.0,24.0,THPT Dĩ An
398911F1XPvAibaEXe+72vl6t/d8Gfwu7yR0oQfT,THPT,0.8666666666666667,35.0,28.0,Trường THPT Số 2 Mộ Đức
02784045XPvAibaEXe+72vl6t/d8GVXw6d/9TNFr,THPT,0.7083333333333334,50.0,7.0,THPT Lai Vung 3
B679343BXPvAibaEXe+72vl6t/d8GeNfo9UQHH07,THPT,0.775,31.0,19.0,THPT Lương Thế Vinh
ED969016XPvAibaEXe+72vl6t/d8GRNRptD8pZn8,THPT,0.875,29.0,29.0,THPT Quỳnh Lưu 1
8DD2E6EEXPvAibaEXe+72vl6t/d8GaNddOCQ3/Hg,THPT,0.7333333333333333,43.0,7.0,THPT Đồng Phú
6640F43CXPvAibaEXe+72vl6t/d8GdibOPd9wvKm,THPT,0.8916666666666667,30.0,10.0,THPT Phan Đình Phùng
DA4597F8XPvAibaEXe+7uJh0aD4oAtEza4fOV9BV,THPT,0.8583333333333333,40.0,37.0,THPT Y Jut
32088267XPvAibaEXe+7uJh0aD4oAv7g7bnxSiTC,THPT,0.8416666666666667,48.0,1.0,THPT Chuyên Lương Thế Vinh
692AE086XPvAibaEXe+7uJh0aD4oAhdF11ZV7Cz8,THPT,0.825,52.0,7.0,THPT Nguyễn Thị Minh Khai
0F6668CEXPvAibaEXe+7uJh0aD4oAsBvKJEEQ3Jm,THPT,0.8333333333333334,41.0,49.0,THPT Đoàn Thị Điểm
C57ED5F5XPvAibaEXe+7uJh0aD4oAjZmKjOK7gtn,THPT,0.875,40.0,2.0,THPT Buôn Ma Thuột
00682F91XPvAibaEXe+7uJh0aD4oAh9STIRScEd+,THPT,0.7833333333333333,48.0,19.0,THPT Văn Hiến
34AAEBF7XPvAibaEXe+7uJh0aD4oApRQobnK00ZB,THPT,0.7916666666666666,2.0,51.0,THPT Gò Vấp
A903C3F7XPvAibaEXe+7uJh0aD4oAhBqCJ/9HyvM,THPT,0.7916666666666666,40.0,9.0,THPT Lê Hồng Phong
487CF06DXPvAibaEXe+7uJh0aD4oAt7gpl4iyu3j,THPT,0.9083333333333333,59.0,8.0,THPT Kế Sách
D3E077ABXPvAibaEXe8dsW93DhIODD5TMSoUN1Zk,THPT,0.8583333333333333,52.0,16.0,THPT Hoà Hội
167B8EDEXPvAibaEXe8dsW93DhIODNXcaPetSzPj,THPT,0.9,51.0,40.0,THPT Nguyễn Văn Thoại
4D740D75XPvAibaEXe8dsW93DhIODCPLLh09YzCe,THPT,0.825,53.0,10.0,THPT Tân Hiệp
50E79C84XPvAibaEXe8dsW93DhIODGX66c322//9,THPT,0.975,34.0,29.0,THPT Quế Sơn
79A89A60XPvAibaEXe8dsW93DhIODNA2OSbjNVuN,THPT,0.7833333333333333,2.0,70.0,THPT Nguyễn Hữu Huân
1045A78EXPvAibaEXe8dsW93DhIODCnZ4iYHgwM/,THPT,0.9166666666666666,40.0,59.0,THPT Thực hành Cao Nguyên
7CC27621XPvAibaEXe8dsW93DhIODNCT+X8MHRcL,THPT,0.9,3.0,7.0,THPT Ngô Quyền
76B50993XPvAibaEXe8dsW93DhIODMZ9s3zzOYkv,THPT,0.8666666666666667,59.0,22.0,THPT Đoàn Văn Tố
78FAE6ABXPvAibaEXe8dsW93DhIODLU+ns5VjCNp,THPT,0.725,42.0,3.0,THPT Bùi Thị Xuân
D45EE891XPvAibaEXe8dsW93DhIODOUn2gxjGeSU,THPT,0.825,2.0,54.0,THPT Trần Hưng Đạo
4449244CXPvAibaEXe/GEP39G15BdTcc/iK+p4eZ,THPT,0.95,40.0,19.0,THPT Ea H'leo
A324FFF5XPvAibaEXe/GEP39G15BdTMUzs3saN4K,THPT,0.75,39.0,6.0,THPT Lê Trung Kiên
2B890001XPvAibaEXe/GEP39G15BdYeM33SDYYGu,THPT,0.8333333333333334,48.0,53.0,THPT Trấn Biên
C4743344XPvAibaEXe/GEP39G15BdRHnJnxt9Z2e,THPT,0.7333333333333333,2.0,72.0,THPT Thủ Đức
DCFC2354XPvAibaEXe/GEP39G15BdUX/edk2mUEW,THPT,0.8416666666666667,43.0,10.0,THPT Chơn Thành
09DE3A51XPvAibaEXe/GEP39G15BdRSEDU3D3+LV,THPT,0.9,38.0,39.0,Trường THPT Trường Chinh
35625D29XPvAibaEXe/GEP39G15BdYR2wRvPRcrC,THPT,0.825,2.0,55.0,THPT Nguyễn Thượng Hiền
064F9755XPvAibaEXe/GEP39G15BdU1hEsk0HGhQ,THPT,0.7333333333333333,47.0,8.0,THPT Tánh Linh
BE5E845EXPvAibaEXe/GEP39G15Bdb/xeUNYMTLD,THPT,0.8583333333333333,44.0,34.0,THPT Phan Bội Châu
8A04A97CXPvAibaEXe/Nq24Gaz1feYj1jfdRQZcD,THPT,0.825,2.0,60.0,THPT Trần Phú
2CC3FDDFXPvAibaEXe/Nq24Gaz1feXbB6TopRdcU,THPT,0.7583333333333333,52.0,1.0,THPT Vũng Tàu
7414861DXPvAibaEXe/Nq24Gaz1feaDgEogpyRsV,THPT,0.7333333333333333,42.0,18.0,THPT Đức Trọng
EE06D60CXPvAibaEXe/Nq24Gaz1feT3UfTc6pFUf,THPT,0.85,45.0,3.0,THPT Ninh Hải
7D75D845XPvAibaEXe/Nq24Gaz1febpA/AVUAivH,THPT,0.8333333333333334,33.0,20.0,THPT An Lương Đông
8B68B2B6XPvAibaEXe/Nq24Gaz1feQIOYs4ndO2L,THPT,0.9166666666666666,44.0,45.0,THCS-THPT Nguyễn Khuyến
BD981345XPvAibaEXe/Nq24Gaz1febHS3AYx9QnU,THPT,0.825,32.0,25.0,THPT Đông Hà
F19381D9XPvAibaEXe/Nq24Gaz1feSmFuk6hkLNx,THPT,0.8916666666666667,37.0,37.0,THPT Nguyễn Trân
EB8B0003XPvAibaEXe/Nq24Gaz1fefBxfdHO6wr5,THPT,0.8333333333333334,59.0,2.0,THPT Hoàng Diệu
A67BA68AXPvAibaEXe/Nq24Gaz1fecTNHgCxMI35,THPT,0.8583333333333333,41.0,19.0,THPT Hoàng Văn Thụ
57924695XPvAibaEXe/7kKaS8/f9RcVEFm8cdczb,THPT,0.8166666666666667,40.0,59.0,THPT Thực hành Cao Nguyên
8F61E244XPvAibaEXe/7kKaS8/f9RfRbwE7tRwPi,THPT,0.825,2.0,68.0,THPT Phú Nhuận
63E8277EXPvAibaEXe/7kKaS8/f9RWfXR6mDAAbe,THPT,0.8333333333333334,59.0,3.0,THPT Chuyên Nguyễn Thị Minh Khai
3F73951DXPvAibaEXe/7kKaS8/f9Rd5oZdvt88V9,THPT,0.7916666666666666,41.0,15.0,THPT Lý Tự Trọng
18E1B067XPvAibaEXe/7kKaS8/f9RSA1bIq8pV8V,THPT,0.775,2.0,266.0,THPT An Dương Vương
C83F9C5FXPvAibaEXe/7kKaS8/f9RbtZXklFhzZ+,THPT,0.85,48.0,11.0,THPT Thống Nhất A
8A87E2E9XPvAibaEXe/7kKaS8/f9RX3MJcaQY8O7,THPT,0.7083333333333334,48.0,55.0,THPT Phú Ngọc
870788F3XPvAibaEXe/7kKaS8/f9RV/4PGRM1bPg,THPT,0.825,46.0,24.0,THPT Hoàng Văn Thụ
75E56382XPvAibaEXe/7kKaS8/f9RSALtutvmMiK,THPT,0.8416666666666667,2.0,57.0,THPT Nguyễn Chí Thanh
96FE9A69XPvAibaEXe+t618nkWP4eYtZVSEab05Z,THPT,0.8583333333333333,29.0,7.0,THPT Chuyên - Đại học Vinh
3186A744XPvAibaEXe+t618nkWP4ef5f2AtNeqFx,THPT,0.8833333333333333,2.0,59.0,THPT Tân Bình
DAFB4AD8XPvAibaEXe+t618nkWP4eSGoaS3EepRz,THPT,0.8166666666666667,33.0,4.0,THPT Gia Hội
9D2E9ABEXPvAibaEXe+t618nkWP4eYOJG9NVeUVr,THPT,0.8583333333333333,31.0,20.0,THPT Lê Hồng Phong
E68EF532XPvAibaEXe+t618nkWP4ecLwQhP+zte9,THPT,0.8416666666666667,63.0,37.0,THPT Chuyên Nguyễn Chí Thanh
6E4C2765XPvAibaEXe+t618nkWP4eVl9C1gP1l1X,THPT,0.7666666666666667,2.0,11.0,THPT Marie Curie
5C204073XPvAibaEXe+t618nkWP4eYQUhRFA8+iG,THPT,0.8666666666666667,40.0,52.0,THPT Lý Tự Trọng
89BBFB7DXPvAibaEXe+t618nkWP4eTlouiqlUV5h,THPT,0.875,53.0,1.0,THPT Cái Bè
CE44634CXPvAibaEXe+t618nkWP4eeHt1fC2+cyn,THPT,0.825,60.0,21.0,THPT Hiệp Thành
31A53F3CXPvAibaEXe9R53Fu3buHyTJgSsSF63Cj,THPT,0.85,35.0,13.0,Trường THPT chuyên Lê Khiết
609F9309XPvAibaEXe9R53Fu3buHyTgw/++uttLg,THPT,0.8166666666666667,2.0,60.0,THPT Trần Phú
1255E163XPvAibaEXe9R53Fu3buHyXAPF0RS0FNs,THPT,0.8583333333333333,41.0,16.0,THPT Nguyễn Văn Trỗi
43E341BBXPvAibaEXe9R53Fu3buHyTBBFLIYMoli,THPT,0.8083333333333333,2.0,245.0,THCS và THPT Nguyễn Khuyến
A40A7606XPvAibaEXe9R53Fu3buHyd+UeFckLysT,THPT,0.7833333333333333,48.0,44.0,THPT Lê Quý Đôn
7119F460XPvAibaEXe9R53Fu3buHyWJM4aFgfFhf,THPT,0.825,37.0,31.0,THPT Số 1 Phù Mỹ
786CBBC1XPvAibaEXe8qgRlcblbl2u4+2Kw/Oa4I,THPT,0.825,60.0,9.0,THPT Chuyên Bạc Liêu
00E4A623XPvAibaEXe8qgRlcblbl2vnFrpB96HIM,THPT,0.7333333333333333,47.0,13.0,THPT Chuyên Trần Hưng Đạo
383C1E93XPvAibaEXe8qgRlcblbl2reK2ooH3F5F,THPT,0.7333333333333333,53.0,15.0,THPT Nguyễn Đình Chiểu
83BE0E42XPvAibaEXe8qgRlcblbl2ntqFY9HAKuj,THPT,0.85,2.0,239.0,THPT Đông Dương
EC8C917CXPvAibaEXe8qgRlcblbl2nIOON/wpsj6,THPT,0.8333333333333334,2.0,93.0,THPT Lý Thường Kiệt
2E0BC7EAXPvAibaEXe8qgRlcblbl2hBtD1TgWK6U,THPT,0.8,2.0,9.0,THPT Lê Quý Đôn
265D05F3XPvAibaEXe8qgRlcblbl2m+OPn9cljQO,THPT,0.7,53.0,16.0,THPT Chuyên TG
F885D62BXPvAibaEXe8qgRlcblbl2riD7D3JqW+s,THPT,0.8583333333333333,2.0,53.0,THPT Nguyễn Công Trứ
FA596B82XPvAibaEXe8ElCvsRaR7d+NmhBfMVE3P,THPT,0.8166666666666667,39.0,6.0,THPT Lê Trung Kiên
BEC0DDF4XPvAibaEXe8ElCvsRaR7d0aNg1GBinGA,THPT,0.8333333333333334,40.0,68.0,THPT Nguyễn Thái Bình
DF69FEF6XPvAibaEXe8ElCvsRaR7d/fc0gk2uxRB,THPT,0.9416666666666667,41.0,15.0,THPT Lý Tự Trọng
DA2A3DC3XPvAibaEXe8ElCvsRaR7d1DAGVbnyg86,THPT,0.9416666666666667,56.0,30.0,THPT Chuyên Bến Tre
3D4925DEXPvAibaEXe8ElCvsRaR7dzQpSbjRCeNE,THPT,0.825,48.0,12.0,THPT Thống Nhất
A14A1B37XPvAibaEXe8ElCvsRaR7d/BWdwKDGmOQ,THPT,0.8666666666666667,30.0,40.0,THPT Chuyên Hà Tĩnh
11915293XPvAibaEXe8ElCvsRaR7dwrp343Arzsz,THPT,0.7083333333333334,40.0,50.0,THPT Phan Chu Trinh
A99ACB92XPvAibaEXe8ElCvsRaR7dxJMRuag23Ya,THPT,0.8416666666666667,42.0,3.0,THPT Bùi Thị Xuân
134D7956XPvAibaEXe8ElCvsRaR7dxA6+OKgOQMj,THPT,0.7583333333333333,58.0,1.0,THPT Phạm Thái Bường
8D8B2A65XPvAibaEXe9zES3Ot4N4SMtTPq8b6O8M,THPT,0.925,50.0,29.0,THPT Tháp Mười
E4588B1FXPvAibaEXe9zES3Ot4N4SBvgjiWTE3Oa,THPT,0.825,57.0,15.0,THPT chuyên Nguyễn Bỉnh Khiêm
50F68137XPvAibaEXe9zES3Ot4N4SDYvw3WFuu7s,THPT,0.8166666666666667,33.0,2.0,THPT Hai Bà Trưng
CBC11CCAXPvAibaEXe9zES3Ot4N4SHsdTF3r7jFx,THPT,0.8333333333333334,39.0,6.0,THPT Lê Trung Kiên
8D95D160XPvAibaEXe9zES3Ot4N4SMQO7XuvUQzq,THPT,0.8583333333333333,37.0,15.0,THPT Số 1 An Nhơn
B30A613FXPvAibaEXe9zES3Ot4N4SKKBsBRX9JUl,THPT,0.925,37.0,1.0,Quốc Học Quy Nhơn
B9CF2D72XPvAibaEXe9zES3Ot4N4SPNMTvQS/qcE,THPT,0.875,63.0,37.0,THPT Chuyên Nguyễn Chí Thanh
87F98BC4XPvAibaEXe9zES3Ot4N4SG+5NqVrISGy,THPT,0.6916666666666667,42.0,79.0,THPT Huỳnh Thúc Kháng - Lâm Hà
A170A91EXPvAibaEXe9zES3Ot4N4SEsdbFx0z4oz,THPT,0.8166666666666667,2.0,53.0,THPT Nguyễn Công Trứ
F6F6AEC8XPvAibaEXe9mNMzpS14Vge+UeuNdrsB5,THPT,0.8583333333333333,53.0,10.0,THPT Tân Hiệp
550DA54EXPvAibaEXe9mNMzpS14VgQuZB5vjk0sM,THPT,0.6916666666666667,2.0,232.0,TH THCS và THPT Mỹ Việt
4E7D2DD6XPvAibaEXe9mNMzpS14VgRnJfufOukAE,THPT,0.925,2.0,53.0,THPT Nguyễn Công Trứ
121BF050XPvAibaEXe9mNMzpS14Vgd5LRnFi5Ayv,THPT,0.7916666666666666,2.0,5.0,THPT Lương Thế Vinh
27C73435XPvAibaEXe9mNMzpS14VgeQi0K4IDvSW,THPT,0.9166666666666666,2.0,70.0,THPT Nguyễn Hữu Huân
FCBC5D0EXPvAibaEXe9mNMzpS14VgcKMLRpwsLu6,THPT,0.6833333333333333,42.0,49.0,THPT Lộc An - Bảo Lâm
8CDB1DC4XPvAibaEXe9mNMzpS14VgXMHRAUa/Ln9,THPT,0.6916666666666667,35.0,29.0,Trường THPT Phạm Văn Đồng
A861ED39XPvAibaEXe9mNMzpS14VgS2CmfP7SeeV,THPT,0.7416666666666667,2.0,66.0,THPT Gia Định
3D305322XPvAibaEXe9mNMzpS14VgYeOwVLzKk9K,THPT,0.8333333333333334,63.0,17.0,THPT Trường Chinh
B704384EXPvAibaEXe/V63KvIWwakP4oRAIZY/x8,THPT,0.85,50.0,7.0,THPT Lai Vung 3
2A00DEB4XPvAibaEXe/V63KvIWwakH2c4+47rvAQ,THPT,0.7583333333333333,43.0,5.0,THPT Hùng Vương
46AF3FCDXPvAibaEXe/V63KvIWwakLTkSKyFOT+I,THPT,0.8583333333333333,52.0,6.0,THPT Lê Hồng Phong
ED65A12FXPvAibaEXe/V63KvIWwakO6bbK/9qG4A,THPT,0.675,2.0,13.0,THPT Nguyễn Thị Diệu
3DB0E77AXPvAibaEXe/V63KvIWwakANLSPUgdEXQ,THPT,0.9083333333333333,47.0,1.0,THPT Phan Bội Châu
9DE68ECCXPvAibaEXe/V63KvIWwakHYgQNbwg3g5,THPT,0.925,34.0,30.0,THPT Nguyễn Văn Cừ
713E3AABXPvAibaEXe/V63KvIWwakNVf8OW+bdlu,THPT,0.8583333333333333,2.0,245.0,THCS và THPT Nguyễn Khuyến
B007E6B8XPvAibaEXe/V63KvIWwakIu4QGv0gtet,THPT,0.8583333333333333,38.0,5.0,Trường THPT Chuyên Hùng Vương
A32EFA8EXPvAibaEXe/ceziXFRXnLR7U3YmgWB2n,THPT,0.825,33.0,2.0,THPT Hai Bà Trưng
D4F6703AXPvAibaEXe/ceziXFRXnLWAzwrYXBrk+,THPT,0.7416666666666667,44.0,20.0,THPT Trịnh Hoài Đức
44C666C0XPvAibaEXe/ceziXFRXnLeO+qPrMEq6E,THPT,0.6666666666666666,48.0,47.0,THPT Bùi Thị Xuân
2C2D5C8AXPvAibaEXe/ceziXFRXnLdnZSuGNUQeB,THPT,0.75,2.0,63.0,THPT Võ Thị Sáu
495BCDA2XPvAibaEXe/ceziXFRXnLZbseLbYa6Mz,THPT,0.85,29.0,34.0,THPT Hoàng Mai
887C78CFXPvAibaEXe/ceziXFRXnLYhIfEa9tSAc,THPT,0.8166666666666667,30.0,40.0,THPT Chuyên Hà Tĩnh
899AAD5AXPvAibaEXe/ceziXFRXnLapg3OQJSo8g,THPT,0.825,32.0,12.0,THPT Hải Lăng
D9BE11D2XPvAibaEXe/ceziXFRXnLfMwrZ1+0wEL,THPT,0.825,49.0,17.0,THPT Vĩnh Hưng
FFEF294AXPvAibaEXe/ceziXFRXnLc/x/K0hVw4d,THPT,0.8583333333333333,48.0,66.0,THPT Trần Đại Nghĩa
B0CC6F29XPvAibaEXe+3hDjf+K3BYWdL+rO06e2+,THPT,0.8833333333333333,40.0,12.0,THPT Krông Ana
EC5DC80CXPvAibaEXe+3hDjf+K3BYSR/uKRz8hHl,THPT,0.8333333333333334,2.0,70.0,THPT Nguyễn Hữu Huân
B742F005XPvAibaEXe+3hDjf+K3BYYo/DWnzPahg,THPT,0.825,41.0,17.0,THPT chuyên Lê Quý Đôn
104A822DXPvAibaEXe+3hDjf+K3BYW+15VeM7Me1,THPT,0.8333333333333334,64.0,4.0,THPT Vị Thủy
3865C800XPvAibaEXe+3hDjf+K3BYc4C0x5gs0MP,THPT,0.6,2.0,94.0,THPT Nguyễn Hữu Cầu
724F0583XPvAibaEXe+3hDjf+K3BYWTF4+SNZcRB,THPT,0.8666666666666667,29.0,81.0,THPT Nguyễn Duy Trinh
0F0200BCXPvAibaEXe+3hDjf+K3BYey+4BTZQKZh,THPT,0.8416666666666667,2.0,255.0,THCS THPT Hồng Đức
74CE395EXPvAibaEXe+3hDjf+K3BYasmxd4ftAHc,THPT,0.7666666666666667,42.0,18.0,THPT Đức Trọng
87AAD1EBXPvAibaEXe+3hDjf+K3BYZukzpuTKJ9I,THPT,0.675,48.0,35.0,THPT Vĩnh Cửu
E8F07A6AXPvAibaEXe+3hDjf+K3BYcXmS2At8CoT,THPT,0.85,48.0,3.0,THPT Ngô Quyền
10592E13XPvAibaEXe8GdASsTPmlXmgFyLMjEwMA,THPT,0.775,4.0,10.0,THPT Hoàng Hoa Thám
89B42F8CXPvAibaEXe8GdASsTPmlXuVxQ3YAx0j4,THPT,0.7416666666666667,46.0,3.0,THPT chuyên Hoàng Lê Kha
5620CB58XPvAibaEXe8GdASsTPmlXj1JoELIu63e,THPT,0.7,60.0,2.0,THPT Bạc Liêu
A6AE1870XPvAibaEXe8GdASsTPmlXick3KTtN5Vy,THPT,0.8583333333333333,48.0,1.0,THPT Chuyên Lương Thế Vinh
8D5FBC7DXPvAibaEXe8GdASsTPmlXglCtoQxJKU1,THPT,0.7833333333333333,2.0,5.0,THPT Lương Thế Vinh
6591330AXPvAibaEXe8GdASsTPmlXgZOK2J9nbPJ,THPT,0.7583333333333333,2.0,53.0,THPT Nguyễn Công Trứ
4D86FD87XPvAibaEXe8GdASsTPmlXnlohi6oSFaz,THPT,0.7916666666666666,38.0,5.0,Trường THPT Chuyên Hùng Vương
7456E9D8XPvAibaEXe8GdASsTPmlXjczFgrYU7rc,THPT,0.8166666666666667,48.0,18.0,THPT Dầu Giây
3ACB2315XPvAibaEXe8OnqoI053Gr8RLe5Wfco/Z,THPT,0.75,34.0,10.0,THPT chuyên Lê Thánh Tông
65734E47XPvAibaEXe8OnqoI053GrzKFsyBMIQrP,THPT,0.775,2.0,53.0,THPT Nguyễn Công Trứ
601E8013XPvAibaEXe8OnqoI053Gr449l5JOunm0,THPT,0.85,40.0,24.0,THPT Chuyên Nguyễn Du
55F9C6A9XPvAibaEXe8OnqoI053Grw5TsPBVTGtQ,THPT,0.8583333333333333,48.0,6.0,THPT Nguyễn Trãi
740E4B8EXPvAibaEXe8OnqoI053Grz8z+1QjWimj,THPT,0.8333333333333334,44.0,20.0,THPT Trịnh Hoài Đức
