mssv,term 1,term 2,term 3,term 4,term 5,term 6,term 7,term 8,term 9,term 10,term 11,term 12,term 13,term 14,term 15,term 16
0503FE6BXPvAibaEXe/el9TRAKM7gRqt8tonkLHU,87,93,100,94,100,81,91,-1,-1,-1,-1,-1,-1,-1,-1,-1
050720DCXPvAibaEXe+bs0QruU9p+pj+LAdSXg12,84,60,60,65,40,43,59,57,25,58,-1,-1,-1,-1,-1,-1
05092C76XPvAibaEXe//3t8+us0X0mVxYbHKgEu4,100,100,100,90,90,90,95,72,56,75,80,80,60,70,50,-1
050C0B15XPvAibaEXe+RaLErOlzghf6IG53IfKu6,97,86,71,98,80,80,76,75,65,-1,-1,-1,-1,-1,-1,-1
050F140DXPvAibaEXe8/V1eK05z04yfYqNp+lM9T,69,36,64,55,76,75,76,85,56,50,-1,-1,-1,-1,-1,-1
050FC0DDXPvAibaEXe8oJoshMoRjxQQqaTA2/pZg,65,65,70,70,85,85,94,85,-1,-1,-1,-1,-1,-1,-1,-1
052DD070XPvAibaEXe915NmCViXOMIckuNlCM3i6,80,80,80,75,79,83,78,73,71,78,-1,-1,-1,-1,-1,-1
0530224EXPvAibaEXe8Dld2HmzmH+kCtWglGcaLd,80,85,86,90,100,100,96,66,-1,-1,-1,-1,-1,-1,-1,-1
053A0169XPvAibaEXe+t2Ok7KpYWY9moO+sOftEZ,62,62,75,89,88,84,86,67,46,-1,-1,-1,-1,-1,-1,-1
0549DD21XPvAibaEXe+xjBrb8VNGB2FFBgxosptM,0,65,65,66,66,87,76,49,30,-1,-1,-1,-1,-1,-1,-1
055BAF5DXPvAibaEXe/0VyaRB0LQpI2nprMmUPej,90,100,100,100,100,100,100,99,-1,-1,-1,-1,-1,-1,-1,-1
055BC8B6XPvAibaEXe8ooYk4mkUGmEtvnAf/k5xO,59,55,55,71,71,100,90,70,42,54,76,70,60,65,-1,-1
05654038XPvAibaEXe9JdUmjPcaT8qIMCNLlkTTg,95,97,97,100,100,100,91,94,72,85,80,63,-1,-1,-1,-1
0571BDDAXPvAibaEXe8zN2KKhdLFutRJ2ofD5gnd,90,90,72,94,96,100,100,71,58,-1,-1,-1,-1,-1,-1,-1
0572F12EXPvAibaEXe80CrbkBDr5tWwm+CyP6i8i,85,90,100,99,85,100,100,96,78,-1,-1,-1,-1,-1,-1,-1
05878919XPvAibaEXe+Rjl9Zh07CzEl6QwUmCwc9,88,77,91,99,91,87,87,73,25,-1,-1,-1,-1,-1,-1,-1
058E423BXPvAibaEXe9BBpfz7z4Pk6LuVeDKEou5,100,100,100,100,100,100,100,94,-1,-1,-1,-1,-1,-1,-1,-1
058F3258XPvAibaEXe+q0E3QguGBpZhJA/lqgre3,85,90,88,74,81,100,91,99,73,-1,-1,-1,-1,-1,-1,-1
0597247FXPvAibaEXe+NyYotv4FWdZdBHNs2i/Tz,85,83,80,68,71,66,79,54,58,-1,-1,-1,-1,-1,-1,-1
05A507A7XPvAibaEXe9Utyqc/TjnrfyENKmebwcg,80,80,81,81,54,54,71,64,-1,-1,-1,-1,-1,-1,-1,-1
05A56EA5XPvAibaEXe8MiAeDl52EjoGpneAnpjrK,68,68,82,88,77,69,81,59,48,25,50,-1,-1,-1,-1,-1
05B277EDXPvAibaEXe8t+72KjYwWteI4vJa1ej2+,0,79,79,83,83,80,66,79,84,-1,-1,-1,-1,-1,-1,-1
05B6E41FXPvAibaEXe8LHfATqQ4bHrv3q9RncGj8,72,72,62,84,67,59,40,75,-1,-1,-1,-1,-1,-1,-1,-1
05BE3C4FXPvAibaEXe9j81k8MH0oJwyKQAP8FKms,85,85,90,90,85,73,69,83,90,85,-1,-1,-1,-1,-1,-1
05BEB765XPvAibaEXe8H3WiBIMjs7zGMSXmGds9R,100,84,87,81,81,47,59,68,46,-1,-1,-1,-1,-1,-1,-1
05C14B33XPvAibaEXe8iOnzuCL8V+Iz8A3Kq02hS,90,85,90,81,92,89,80,-1,-1,-1,-1,-1,-1,-1,-1,-1
05C9C400XPvAibaEXe+uWNYQT31BjgNR3qrStj01,0,72,72,79,79,94,87,76,77,-1,-1,-1,-1,-1,-1,-1
05CB26F6XPvAibaEXe9QzIyvCsUieSemNcT7zz8E,0,0,0,59,59,82,64,76,63,-1,-1,-1,-1,-1,-1,-1
05CB7A7AXPvAibaEXe8/V1eK05z043Igv9Is0i3h,87,75,68,82,90,90,76,75,57,50,53,50,-1,-1,-1,-1
05E17E2BXPvAibaEXe/RTfMBxsNERftZF2fTACpt,95,100,100,90,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1
05E7D19EXPvAibaEXe8dEe4TA8wgH/vIXJ8D2J3d,85,85,63,80,43,60,71,65,59,69,-1,-1,-1,-1,-1,-1
05EC6829XPvAibaEXe83baLaXNpmvorfXKiI9gq7,62,62,70,73,79,78,80,62,-1,-1,-1,-1,-1,-1,-1,-1
05EE77E5XPvAibaEXe+fBpTg8OXousIA2IYzVnHo,85,90,85,85,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1
05F8FE2BXPvAibaEXe94X0amad8jLqPMG912SUXP,87,85,100,100,100,100,85,80,-1,-1,-1,-1,-1,-1,-1,-1
05FB97EDXPvAibaEXe+1n9LzrMgTlwuXodOCiGW6,60,54,58,63,63,71,74,53,-1,-1,-1,-1,-1,-1,-1,-1
05FC3AC7XPvAibaEXe9m/69ZWkuELh1imD7LBqkC,80,80,85,85,86,86,86,69,-1,-1,-1,-1,-1,-1,-1,-1
06057CE0XPvAibaEXe8ShsVou4xV2n2y+ggcX9kf,0,71,71,47,47,57,62,-1,-1,-1,-1,-1,-1,-1,-1,-1
0615CD35XPvAibaEXe8e/5ryJ9YpueaFgtGttatE,82,82,100,100,91,80,84,88,85,80,-1,-1,-1,-1,-1,-1
061A670AXPvAibaEXe9fafwYRU+NpkvJumT/CzS9,61,74,74,81,81,67,81,56,56,20,-1,-1,-1,-1,-1,-1
061D03BCXPvAibaEXe91UcttbrYag6MuRitfVOUg,90,75,79,81,74,77,82,60,50,-1,-1,-1,-1,-1,-1,-1
0624DFA3XPvAibaEXe/PfwiDaLddEgIUBZJiTywN,95,80,85,82,78,84,76,-1,-1,-1,-1,-1,-1,-1,-1,-1
06251B58XPvAibaEXe+ywvHYTnIXuL2YQZYUxAEG,100,100,98,91,77,63,85,-1,-1,-1,-1,-1,-1,-1,-1,-1
06380BE9XPvAibaEXe/BJuSl0HxpAfVfhX/h7+Zf,67,74,70,63,45,33,72,73,30,55,-1,-1,-1,-1,-1,-1
063FA88DXPvAibaEXe+ItThaeWSaTndzLvy0hCWF,85,80,86,85,82,100,100,100,91,66,58,-1,-1,-1,-1,-1
064F9755XPvAibaEXe/GEP39G15BdU1hEsk0HGhQ,73,73,81,75,62,73,71,87,81,58,-1,-1,-1,-1,-1,-1
0653BDF3XPvAibaEXe9YgNnR0JxPhVp7ceoQS10H,80,80,90,72,83,74,66,67,69,-1,-1,-1,-1,-1,-1,-1
06550F6FXPvAibaEXe+IhxfprKO/fbKzr6xoFXDZ,75,75,81,81,78,78,76,57,-1,-1,-1,-1,-1,-1,-1,-1
06737F14XPvAibaEXe+IhxfprKO/fU2iV+D83+h3,75,75,100,100,94,94,55,40,-1,-1,-1,-1,-1,-1,-1,-1
067C536EXPvAibaEXe85dXQU86uLquE5Kc79m4Qw,50,50,70,70,69,69,82,66,-1,-1,-1,-1,-1,-1,-1,-1
0691AA94XPvAibaEXe++R9hzjt1s7wndXGR/a0YH,99,53,67,81,90,80,81,79,69,64,53,-1,-1,-1,-1,-1
06942BB3XPvAibaEXe9F+oU8wuNbqO0ZSSBkHohm,80,90,96,98,100,100,100,97,-1,-1,-1,-1,-1,-1,-1,-1
06A0EB54XPvAibaEXe/Ko3VBeq65/7o9+P9o0/JJ,72,72,76,89,75,79,78,90,85,70,-1,-1,-1,-1,-1,-1
06A4DCB7XPvAibaEXe+K/omYw1flXdksHGNBMEmx,71,71,69,86,79,74,91,74,59,-1,-1,-1,-1,-1,-1,-1
06AF4558XPvAibaEXe8eJZh5OyStbMQ0oi5wpMJM,66,83,80,100,90,80,79,83,-1,-1,-1,-1,-1,-1,-1,-1
06B1E339XPvAibaEXe+9uXUaDIzyiCvG6Z0IL8M6,90,90,80,90,92,96,90,91,91,-1,-1,-1,-1,-1,-1,-1
06B78A83XPvAibaEXe+b/3AZFelvL6x33ODd3+Y5,90,86,57,67,53,48,48,-1,-1,-1,-1,-1,-1,-1,-1,-1
06BFA130XPvAibaEXe/+PcSgI7YkeSntP5em9h+w,77,80,80,82,82,77,61,70,56,66,76,-1,-1,-1,-1,-1
06C6AAD0XPvAibaEXe+sfU1lcH9y3zgRyMrp1zMy,72,81,81,81,81,85,83,77,60,67,80,-1,-1,-1,-1,-1
06CAB726XPvAibaEXe8zi/ZLIzSiuLmD7Jnj+Ekw,95,100,100,100,100,100,96,-1,-1,-1,-1,-1,-1,-1,-1,-1
06D3D633XPvAibaEXe+ai34rvuG7eBcAMYeGeXqe,69,69,62,63,57,60,50,68,68,65,70,-1,-1,-1,-1,-1
06D413B1XPvAibaEXe+3bWVxnzRRwNg6g5IkrIob,80,75,76,75,90,97,91,100,71,66,58,-1,-1,-1,-1,-1
06DEC3FFXPvAibaEXe/twT+sf632fctdpzTwNzBW,100,100,100,99,100,86,100,-1,-1,-1,-1,-1,-1,-1,-1,-1
06EE19F0XPvAibaEXe/X5ZhFzI36lMJt224yvGay,88,60,54,58,90,80,78,68,65,50,-1,-1,-1,-1,-1,-1
06EEDB7DXPvAibaEXe8E6yzSPpyFOfvrOcCQyyax,90,85,98,92,99,99,96,99,71,-1,-1,-1,-1,-1,-1,-1
06F130EDXPvAibaEXe96mG7+vayRPjKbnr1Br6bi,100,100,95,100,100,100,91,-1,-1,-1,-1,-1,-1,-1,-1,-1
06F4B388XPvAibaEXe8AEUw13Ud6Kn7PJ7EwNXGt,54,54,38,53,50,46,38,56,53,65,65,50,-1,-1,-1,-1
07041016XPvAibaEXe+iIJOpfrvDw0cyN3jgSrMf,100,86,100,90,100,88,86,-1,-1,-1,-1,-1,-1,-1,-1,-1
070648B8XPvAibaEXe//eUaw4J38K1LhhDp5NbpI,56,59,64,71,68,73,76,80,80,-1,-1,-1,-1,-1,-1,-1
070FEB02XPvAibaEXe/qmM1rjkbZSp2f9qA1Mmak,85,80,78,86,100,61,72,66,-1,-1,-1,-1,-1,-1,-1,-1
07173282XPvAibaEXe8byJxgVsE7R3aJV6+6HydJ,70,70,79,79,84,84,92,70,-1,-1,-1,-1,-1,-1,-1,-1
071ED53EXPvAibaEXe90z1QOLCQ2gtGCVejLRT52,90,98,90,100,100,96,85,-1,-1,-1,-1,-1,-1,-1,-1,-1
0726EC2DXPvAibaEXe+XNXOqfiZ3jB11oEq9FI4W,86,86,80,80,84,62,62,69,80,75,68,80,50,50,53,50
073017B5XPvAibaEXe99GOtI/HwJhbPV+ZJNjoLY,65,78,78,89,89,69,69,75,75,62,45,-1,-1,-1,-1,-1
073CCB16XPvAibaEXe+Fy1phPq2H8pTMzaqE19dh,100,100,100,93,100,100,100,99,-1,-1,-1,-1,-1,-1,-1,-1
074D6770XPvAibaEXe8XtTI6VHhlKNbBRQvxJav8,95,75,86,70,79,88,100,91,75,-1,-1,-1,-1,-1,-1,-1
074D8586XPvAibaEXe8s1xx8DWM0qvMydWkQI9z8,91,88,88,79,79,87,87,78,74,79,93,91,70,-1,-1,-1
075CAE0AXPvAibaEXe/7jEMhYBA6GRpJvL6kzgyG,68,85,100,100,95,90,90,100,88,-1,-1,-1,-1,-1,-1,-1
076028C7XPvAibaEXe9KS65t7Tb/qNPAjp/Vir5E,76,85,100,90,100,95,100,100,-1,-1,-1,-1,-1,-1,-1,-1
07604F47XPvAibaEXe+6MN9FoW2mqQgwnVqNRjxt,83,60,60,78,78,56,71,72,46,25,57,75,65,75,62,-1
07608346XPvAibaEXe/baq/wvVlH/ioEKQZTR4v2,90,85,90,100,88,83,83,66,66,83,-1,-1,-1,-1,-1,-1
07623563XPvAibaEXe/GqyBZHXBWrpbQSsVrrRwi,100,85,98,86,75,56,57,51,25,59,59,-1,-1,-1,-1,-1
077F8FA2XPvAibaEXe9VBFxKgc+YL60N9RtVPGEI,62,62,92,98,88,100,100,93,58,25,50,-1,-1,-1,-1,-1
078D0A90XPvAibaEXe8zjuWfAVBr9RfmtHhE0FTo,95,95,100,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1
078E6C4EXPvAibaEXe+iXJpjy6UOMKV9AJg2HsFJ,59,59,78,78,76,64,62,75,76,75,65,70,-1,-1,-1,-1
0794602AXPvAibaEXe9QSg4kScpiFw8hbgm4ujwa,90,80,84,92,96,86,100,94,58,-1,-1,-1,-1,-1,-1,-1
079AAAE3XPvAibaEXe+orwruBh8me3RBOo2MkvTS,91,68,90,59,18,0,20,28,43,-1,-1,-1,-1,-1,-1,-1
079AC3CCXPvAibaEXe8UkZVD+5XbrMQZiu8kPWJs,90,75,65,72,82,70,71,-1,-1,-1,-1,-1,-1,-1,-1,-1
079EAEDBXPvAibaEXe85hkLGQAJy3bkv6Jx+gOtD,78,73,88,74,74,96,100,96,78,-1,-1,-1,-1,-1,-1,-1
07A22922XPvAibaEXe9pqi+c7MRJ+C3ndSNN6NqL,89,54,62,83,66,75,58,56,25,35,-1,-1,-1,-1,-1,-1
07A5DF5DXPvAibaEXe/iIkJq57vD7xT1F93WH+20,87,77,66,76,80,75,86,85,-1,-1,-1,-1,-1,-1,-1,-1
07A6BB91XPvAibaEXe8xN1Ehxu1cbwH2ptHdj1dG,95,100,100,95,100,83,86,-1,-1,-1,-1,-1,-1,-1,-1,-1
07AE5C96XPvAibaEXe9FiaSoce50DNjROw8Ku1H9,93,96,96,98,98,87,91,68,68,68,71,65,-1,-1,-1,-1
07B456DFXPvAibaEXe/Y5MNhmO/7o4jqDhK0hPph,80,85,86,90,77,99,83,89,66,66,58,-1,-1,-1,-1,-1
07BC2D08XPvAibaEXe80b1fr0fH/Jqhggu8L1RSW,91,89,72,89,80,80,86,85,100,58,53,-1,-1,-1,-1,-1
07CD6433XPvAibaEXe+02ryNj/uIXwtqN+gWpm6M,85,80,65,38,60,75,65,-1,-1,-1,-1,-1,-1,-1,-1,-1
07D932AAXPvAibaEXe+ot3jpjNDg2hm3YnmKhq6s,0,87,87,81,81,98,84,97,96,-1,-1,-1,-1,-1,-1,-1
07EB9685XPvAibaEXe9QzIyvCsUieUVAeYA2WS5C,0,60,60,48,48,81,64,76,70,-1,-1,-1,-1,-1,-1,-1
07ECA8C7XPvAibaEXe8VQgmAEjfeNoN76PCifDde,73,63,71,73,72,72,84,62,64,-1,-1,-1,-1,-1,-1,-1
07F0B649XPvAibaEXe9S6E9ioiUfBGwa4H6CUbKK,17,41,73,52,55,49,66,66,78,66,78,50,-1,-1,-1,-1
07F26E15XPvAibaEXe+sSFHdu090OSKt6+V255dn,0,52,52,61,61,67,69,67,70,-1,-1,-1,-1,-1,-1,-1
07F9A79EXPvAibaEXe/Tx838KM/cyg/z136edaYf,100,90,90,86,93,89,100,-1,-1,-1,-1,-1,-1,-1,-1,-1
08067641XPvAibaEXe8Dld2HmzmH+mZhc7UPJjE8,85,86,86,90,100,81,80,95,83,58,62,-1,-1,-1,-1,-1
08182AD5XPvAibaEXe+3sZoWnetaj2dDhEcMJno9,61,95,85,100,90,75,83,74,58,58,58,58,-1,-1,-1,-1
081B601DXPvAibaEXe9RBNO8knVPD9AgF+6CJerg,69,44,54,34,72,68,70,60,-1,-1,-1,-1,-1,-1,-1,-1
081FEE87XPvAibaEXe+x2tIgaKoPl4XRhKsLultZ,82,82,89,76,63,81,78,55,59,-1,-1,-1,-1,-1,-1,-1
0821621DXPvAibaEXe/btl79MArZLF7Vr4ovU5Xz,98,98,98,100,84,73,90,90,95,70,70,-1,-1,-1,-1,-1
08245B1BXPvAibaEXe/OS4eb0G5N4gR61g9w5JG8,91,100,100,100,86,84,100,100,58,-1,-1,-1,-1,-1,-1,-1
082CA1BDXPvAibaEXe9h45naFhFKYgXejbIyWnsM,100,98,98,98,98,100,100,100,89,84,90,-1,-1,-1,-1,-1
083449BAXPvAibaEXe+ZElE6oab11bASB5vYpSrp,76,57,83,78,79,73,88,79,-1,-1,-1,-1,-1,-1,-1,-1
0835A296XPvAibaEXe+WyjAMa+c6gl9Iw5QpdaDA,65,50,78,76,79,83,71,-1,-1,-1,-1,-1,-1,-1,-1,-1
0850B0F9XPvAibaEXe/twT+sf632fdDzR/0GA7ku,81,66,58,67,75,64,56,-1,-1,-1,-1,-1,-1,-1,-1,-1
0852976FXPvAibaEXe8BcBqSm3bVhj7PwHsplpJx,81,63,61,71,66,56,48,-1,-1,-1,-1,-1,-1,-1,-1,-1
08573CE9XPvAibaEXe+T+pdYLenbrucq28CqwkCu,78,80,86,100,85,94,93,93,91,89,-1,-1,-1,-1,-1,-1
08624366XPvAibaEXe80F7xvyMuvyPVvrG7GXaRO,100,100,100,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1
0862B608XPvAibaEXe9i7Lm5hcsAnxxUOt0fMFu4,95,90,100,100,100,100,100,76,50,-1,-1,-1,-1,-1,-1,-1
0869AC1AXPvAibaEXe9puzAyruoCKS8Bvkqa7arm,85,75,70,78,81,81,100,81,-1,-1,-1,-1,-1,-1,-1,-1
086DF147XPvAibaEXe/q/d6S7LoUw4tVaLlsfE7p,90,84,100,90,100,82,90,-1,-1,-1,-1,-1,-1,-1,-1,-1
08782EBCXPvAibaEXe9zVZKaStZ09MV9x0bcbU8i,87,66,66,90,91,100,89,-1,-1,-1,-1,-1,-1,-1,-1,-1
088350C2XPvAibaEXe+LLvbxzunmJHB3BF9TCyq/,75,79,79,52,52,20,33,-1,-1,-1,-1,-1,-1,-1,-1,-1
088767B5XPvAibaEXe+Y5CB/5gt3MAZxW0JDh9YA,65,80,80,81,81,61,61,88,64,54,78,80,70,50,-1,-1
08890FF6XPvAibaEXe+wmtNhlfgIwlWvQAJnsgPn,79,69,69,39,39,50,50,61,59,40,41,23,-1,-1,-1,-1
088AADDBXPvAibaEXe8NZ2cy8d9iU6Vuw8DVQg6k,61,61,75,79,80,81,84,63,59,45,55,-1,-1,-1,-1,-1
088B76A4XPvAibaEXe8wj1bWOnrKYQKrIGLhaxdW,81,83,86,73,91,86,81,-1,-1,-1,-1,-1,-1,-1,-1,-1
088F3DA0XPvAibaEXe/wCW11PHqg552Uqb7oXu1V,94,78,86,61,80,60,81,60,-1,-1,-1,-1,-1,-1,-1,-1
089D0D67XPvAibaEXe8NoNh54Mn6M4hvoYUrZYVz,99,84,91,100,95,90,76,75,50,-1,-1,-1,-1,-1,-1,-1
089EAE6CXPvAibaEXe80F7xvyMuvyGDMD16yBhIm,100,100,100,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1
08A72C75XPvAibaEXe9JezsmM1abktkVeTc3KX7J,77,71,96,95,77,61,64,56,35,55,55,-1,-1,-1,-1,-1
08B2C14EXPvAibaEXe/nw3DhNQnHf02cfEIDMqEZ,80,100,86,85,83,98,90,100,100,91,-1,-1,-1,-1,-1,-1
08B4D570XPvAibaEXe9B92Nhb2J329EtrcKdcZVs,71,84,99,98,80,93,85,70,-1,-1,-1,-1,-1,-1,-1,-1
08BCA73BXPvAibaEXe8VekUw4ELehgGhnY+JjnAc,100,98,98,95,95,98,73,55,68,56,76,68,64,74,50,-1
08CBD18EXPvAibaEXe+rucNIMwNDA5sDARWnhseX,76,60,66,66,53,58,76,48,58,-1,-1,-1,-1,-1,-1,-1
08CF8251XPvAibaEXe940vcGUhedsMkAvkCWORPM,0,70,70,54,54,78,64,72,78,-1,-1,-1,-1,-1,-1,-1
08CF999FXPvAibaEXe/vmfZ7T7IlN/7WtBbJT4pd,60,60,79,79,76,76,91,66,-1,-1,-1,-1,-1,-1,-1,-1
08D8F2C1XPvAibaEXe/rdVrNjJfu5skJX1oEmPz6,74,71,90,83,79,74,85,67,30,-1,-1,-1,-1,-1,-1,-1
08E0A92DXPvAibaEXe/PrIR+BvN04TEVtyCQ5wQy,100,100,100,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1
08EA17C8XPvAibaEXe8G83HieIGDACHJD1dodw1M,54,54,72,67,79,75,76,76,54,-1,-1,-1,-1,-1,-1,-1
08F21114XPvAibaEXe/OCFZfQ2ZyrXQK5cPCEYzi,65,74,66,78,79,54,61,57,25,58,58,-1,-1,-1,-1,-1
08F35A6DXPvAibaEXe9Vh8FJ4R+4oW19SLv2wQSP,100,100,100,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1
08F7EA47XPvAibaEXe85qP6RA1XpqnfXLLiqhSVu,90,85,79,68,85,76,91,94,88,-1,-1,-1,-1,-1,-1,-1
08FB263BXPvAibaEXe9Z67almz7y5semmAKozmbp,91,81,81,82,82,92,93,84,66,69,68,-1,-1,-1,-1,-1
08FD27ADXPvAibaEXe917PYvJ9Jl7QAVZU4PwZly,66,66,43,70,66,64,68,80,75,60,65,-1,-1,-1,-1,-1
090291BEXPvAibaEXe+6Ui7LQICVSTfyNi2mdImk,60,60,81,81,54,54,69,82,-1,-1,-1,-1,-1,-1,-1,-1
09136C26XPvAibaEXe8Wb350a8ibngGn7z1HgeSI,90,90,91,90,100,90,100,-1,-1,-1,-1,-1,-1,-1,-1,-1
09238D06XPvAibaEXe+M91Hzrx3qMP7qlUOm2nUh,90,95,90,86,100,98,66,-1,-1,-1,-1,-1,-1,-1,-1,-1
09241D2EXPvAibaEXe+0Dwp+QXLoYjcQFAwpo9Qj,80,80,80,75,90,99,88,66,66,-1,-1,-1,-1,-1,-1,-1
09255A76XPvAibaEXe8qMRMMoGD0QqFFVjqSxmLh,0,0,0,40,40,55,45,18,-1,-1,-1,-1,-1,-1,-1,-1
093A9E7EXPvAibaEXe9MLbI3cCq2BDkMZ2Fgf9nI,88,92,92,100,100,100,100,92,97,85,63,58,55,-1,-1,-1
09403288XPvAibaEXe9J9iOYucV9B8S8pk6almv+,0,51,51,70,70,70,82,73,62,-1,-1,-1,-1,-1,-1,-1
094B573AXPvAibaEXe9xNU7iiJtYr06uVjVeKBN3,98,94,100,94,78,87,71,61,30,55,46,-1,-1,-1,-1,-1
09537B80XPvAibaEXe/1bsgFpjh4A5fDZoiyY8kf,84,84,79,83,92,81,89,64,44,-1,-1,-1,-1,-1,-1,-1
09562713XPvAibaEXe/Hpk/kOf6+1RgvIg+ZGaje,91,79,79,82,82,66,75,66,69,63,76,70,60,65,50,-1
0961B3C3XPvAibaEXe/U36FI9OTo3ZILGRc5nd+M,95,100,90,90,100,100,79,-1,-1,-1,-1,-1,-1,-1,-1,-1
096E14B9XPvAibaEXe+b/3AZFelvL+xMOTwroTmR,90,81,99,74,89,89,94,-1,-1,-1,-1,-1,-1,-1,-1,-1
09792F8AXPvAibaEXe/EbCJQv4uheBJq+S2/WJDS,100,100,96,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1
098B3BB1XPvAibaEXe9kjFBbKBtNOi9Cz5O6mzlQ,88,73,81,79,87,73,82,67,30,50,-1,-1,-1,-1,-1,-1
09A437F1XPvAibaEXe+6rwvJJbhb/IsmMJWwU67k,90,88,78,90,75,93,87,75,40,55,-1,-1,-1,-1,-1,-1
09BC13A6XPvAibaEXe/9fru3D939y3dBOsTvEhIt,73,66,76,84,58,55,63,78,-1,-1,-1,-1,-1,-1,-1,-1
09C5F90EXPvAibaEXe++P1Ki321T8WzWUflk+Nbj,90,100,100,74,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1
09CB50DCXPvAibaEXe/sDxpKTuGnIKhTMmxfSnq0,79,82,64,90,90,80,80,90,58,50,53,-1,-1,-1,-1,-1
09D61E02XPvAibaEXe+fZZ4ql3yAl1IPqmCxArOK,60,60,99,83,99,87,78,72,57,-1,-1,-1,-1,-1,-1,-1
09DAA20BXPvAibaEXe8cJKtXZaLmvUsH6H9yaOrj,67,71,85,80,80,75,74,72,58,58,58,58,-1,-1,-1,-1
09DE3A51XPvAibaEXe/GEP39G15BdRSEDU3D3+LV,95,90,99,90,84,97,88,93,81,76,58,-1,-1,-1,-1,-1
09E10F9CXPvAibaEXe/vmfZ7T7IlN+cNcxJNBMCH,50,50,0,0,68,68,85,74,-1,-1,-1,-1,-1,-1,-1,-1
09E53090XPvAibaEXe9VBFxKgc+YL7usUbUW9m6S,83,83,100,100,100,100,100,97,63,-1,-1,-1,-1,-1,-1,-1
09E92908XPvAibaEXe9B4DABGWTuPdXFG5FzPync,94,94,93,93,87,85,75,79,56,-1,-1,-1,-1,-1,-1,-1
09EA1246XPvAibaEXe9N+b7C2VGPs7VmmYGpq5S4,66,78,80,75,65,77,86,81,73,68,73,-1,-1,-1,-1,-1
0A028E35XPvAibaEXe8Sp0QRwA6RSHIv+pAKJnM6,68,66,48,52,55,46,11,9,-1,-1,-1,-1,-1,-1,-1,-1
0A049F45XPvAibaEXe9CtFSNMbfIz9qE7i0Fu4My,74,77,77,92,92,94,100,88,86,78,-1,-1,-1,-1,-1,-1
0A0624B8XPvAibaEXe9CtFSNMbfIz13+0RDE3Ypj,77,65,65,59,59,34,79,65,26,66,76,70,65,74,50,-1
0A1615C7XPvAibaEXe9dgf/EzU6ZBUhHrfzOHZLz,95,84,90,100,96,100,89,-1,-1,-1,-1,-1,-1,-1,-1,-1
0A200A20XPvAibaEXe/Yd5khqDzvKFqSmuEwx/ba,85,68,81,81,85,96,100,85,-1,-1,-1,-1,-1,-1,-1,-1
0A2744ACXPvAibaEXe+4hxKfaQWuhJdFGWeKvxxz,72,69,69,63,63,76,76,75,69,76,65,71,63,-1,-1,-1
0A275EF0XPvAibaEXe9j81k8MH0oJ07F7M1SwTm7,75,75,65,75,61,52,50,46,41,65,70,50,74,-1,-1,-1
0A29A66BXPvAibaEXe9CFhTkHod3yS4qPQKSYcEO,52,75,80,80,68,68,81,61,58,58,-1,-1,-1,-1,-1,-1
0A2E8D02XPvAibaEXe+HozZBb+7rZ38QviMj8FHH,85,85,90,84,74,72,91,75,81,-1,-1,-1,-1,-1,-1,-1
0A45A87BXPvAibaEXe8zBeLfIMmoBD2l8CFV9VL9,66,66,56,70,64,54,79,80,74,65,70,58,53,50,-1,-1
0A69D24BXPvAibaEXe9j81k8MH0oJxqAQ+z1dx73,67,67,79,88,73,64,75,76,80,65,70,-1,-1,-1,-1,-1
0A69D9BBXPvAibaEXe/yTqQKv0UsdQB4zgad4eTm,90,90,100,99,80,86,100,82,58,-1,-1,-1,-1,-1,-1,-1
0A73079AXPvAibaEXe+KaiYHkmXYCa8n8sqo2JAo,95,92,100,78,92,65,56,-1,-1,-1,-1,-1,-1,-1,-1,-1
0A752E9CXPvAibaEXe9mv02dd1fbUzxs/HNbbxVV,0,81,81,85,85,82,76,93,78,-1,-1,-1,-1,-1,-1,-1
0A8562CBXPvAibaEXe+tg0ae8qw/gj/c8Ef51TLi,100,100,88,88,93,79,69,72,90,75,60,-1,-1,-1,-1,-1
0A8C6948XPvAibaEXe/67dyjFFUOJlj54iDr28M5,80,83,76,74,66,79,77,81,100,76,68,-1,-1,-1,-1,-1
0A8C9A4BXPvAibaEXe/9n4RXguPAYPQDYpD5T/PA,78,78,68,68,76,66,70,50,58,56,67,75,60,-1,-1,-1
0A908E06XPvAibaEXe/V92w6Vxv2r+Oj7xXUTRvt,88,100,96,95,75,86,82,89,76,-1,-1,-1,-1,-1,-1,-1
0A94E4D0XPvAibaEXe9gcLLHJLBBnRqUfrm4aBzH,68,83,90,85,85,80,90,82,-1,-1,-1,-1,-1,-1,-1,-1
0AA9CE52XPvAibaEXe/k16nYNlOi0aIXMSL7mown,85,75,81,94,83,74,84,64,-1,-1,-1,-1,-1,-1,-1,-1
