mssv,term 1,term 2,term 3,term 4,term 5,term 6,term 7,term 8,term 9,term 10,term 11,term 12,term 13,term 14,term 15,term 16
8CBEF78CXPvAibaEXe9Fr9h5GPmfNVZNaQYHjl/G,85.0,0.0,85.0,0.0,90.0,0.0,95.0,0.0,100.0,0.0,98.0,0.0,89.0,0.0,96.0,88.0
8CC7EE82XPvAibaEXe+WQoBahnEKPN6XyhxAZvS3,67.0,61.0,65.0,72.0,73.0,59.0,64.0,37.0,25.0,50.0,50.0,-1.0,-1.0,-1.0,-1.0,-1.0
8CDADCD8XPvAibaEXe+R1vbMbxqswPkoG1BUihyg,60.0,64.0,71.0,71.0,77.0,50.0,54.0,61.0,44.0,59.0,54.0,-1.0,-1.0,-1.0,-1.0,-1.0
8CDADE17XPvAibaEXe86ShnmDByrm/PXR02YOZ+M,74.0,0.0,93.0,0.0,95.0,0.0,100.0,0.0,85.0,0.0,90.0,0.0,100.0,0.0,-1.0,-1.0
8CDB1DC4XPvAibaEXe9mNMzpS14VgXMHRAUa/Ln9,80.0,0.0,80.0,0.0,78.0,0.0,68.0,0.0,70.0,0.0,79.0,0.0,57.0,0.0,64.0,81.0
8CF214C4XPvAibaEXe828ep1J4avvKknCs7fTdIw,95.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,85.0,100.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
8CF384E1XPvAibaEXe8N+uD/a8GbgtIPLzEy25ad,90.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,99.0,-1.0,-1.0,-1.0
8CF6DCFCXPvAibaEXe+SrLE9JUD3pE/bATPqgzDb,76.0,0.0,65.0,0.0,66.0,0.0,60.0,0.0,80.0,0.0,75.0,0.0,65.0,0.0,67.0,0.0
8CFE0343XPvAibaEXe8jolcsAIssTO2PM0KveWKn,84.0,0.0,79.0,79.0,86.0,86.0,84.0,0.0,75.0,0.0,63.0,0.0,74.0,0.0,76.0,0.0
8D077F26XPvAibaEXe/9XMaU/9dsPw9rujlD3/zi,76.0,76.0,51.0,0.0,59.0,0.0,73.0,0.0,58.0,0.0,65.0,0.0,90.0,0.0,70.0,0.0
8D0A1703XPvAibaEXe/UEORkxzaGRrK6igcA3kXc,80.0,0.0,77.0,0.0,73.0,0.0,73.0,0.0,74.0,0.0,86.0,0.0,89.0,0.0,87.0,71.0
8D0FEB72XPvAibaEXe+QJ0MB5TsYNT16DxEfe5jF,90.0,0.0,100.0,0.0,90.0,0.0,80.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,-1.0,-1.0
8D1FD34FXPvAibaEXe/6es9ZTmhAJSrTTrc0XbOf,90.0,0.0,80.0,0.0,81.0,0.0,75.0,79.0,82.0,70.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
8D203797XPvAibaEXe99j2P15eeB0yiSFSPp6gj3,92.0,0.0,84.0,84.0,75.0,75.0,79.0,0.0,82.0,0.0,83.0,0.0,72.0,0.0,76.0,0.0
8D2B44D7XPvAibaEXe9uUBIVSoy8iuQXjZ8lS3U/,79.0,79.0,97.0,100.0,100.0,100.0,99.0,92.0,99.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
8D2B99D9XPvAibaEXe81fV8vPRwD6DZ50b+bojAD,90.0,0.0,100.0,0.0,90.0,0.0,82.0,95.0,95.0,100.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
8D2BC807XPvAibaEXe8rZ8NuCiCoOdibUVZUJRil,90.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,100.0,100.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
8D2D9740XPvAibaEXe/v5x/h23myCVTdxpmMdnBD,64.0,0.0,58.0,0.0,76.0,0.0,74.0,0.0,76.0,0.0,75.0,0.0,72.0,0.0,67.0,0.0
8D39F40BXPvAibaEXe94sdmGYWWl8O09r7CM2IUA,73.0,0.0,68.0,0.0,81.0,0.0,81.0,100.0,100.0,94.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
8D460FCAXPvAibaEXe8Vh+AQMuj+NKSEjWRw7WhC,78.0,0.0,90.0,0.0,76.0,0.0,85.0,0.0,100.0,0.0,100.0,0.0,81.0,0.0,70.0,66.0
8D4A719AXPvAibaEXe+ltCXpm838vbQExhXSrFMN,71.0,71.0,69.0,0.0,84.0,0.0,73.0,0.0,64.0,0.0,74.0,0.0,76.0,0.0,75.0,0.0
8D4F1317XPvAibaEXe8pjffBF7lKKqo7PnFkbu5h,60.0,60.0,72.0,72.0,65.0,65.0,73.0,72.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
8D595135XPvAibaEXe/7VNok06ub0AZtZPeKXUSA,87.0,0.0,72.0,0.0,90.0,0.0,70.0,84.0,64.0,64.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
8D5D416CXPvAibaEXe9mCnb3+Zz/PbPDgGJedFIu,66.0,66.0,70.0,0.0,86.0,0.0,68.0,0.0,64.0,0.0,78.0,0.0,85.0,0.0,75.0,0.0
8D5EBFAEXPvAibaEXe8CN9MRovh0mIE2dQw/E+BK,67.0,0.0,76.0,0.0,80.0,0.0,85.0,0.0,90.0,0.0,90.0,0.0,84.0,0.0,74.0,0.0
8D5FBC7DXPvAibaEXe8GdASsTPmlXglCtoQxJKU1,80.0,0.0,75.0,0.0,76.0,0.0,74.0,0.0,79.0,0.0,66.0,0.0,67.0,0.0,63.0,58.0
8D62CE6FXPvAibaEXe9kEUKWGqhXVKmuvVwuh5oY,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,-1.0,-1.0,-1.0,-1.0,-1.0
8D656270XPvAibaEXe+Y0lGmaTa/AIXwE8qmYbX4,86.0,0.0,90.0,0.0,90.0,0.0,90.0,0.0,90.0,0.0,90.0,0.0,83.0,0.0,95.0,0.0
8D75693DXPvAibaEXe/j7U1wtp2b2dfAfhlet5wl,75.0,0.0,69.0,0.0,70.0,0.0,82.0,0.0,80.0,0.0,85.0,0.0,76.0,0.0,85.0,0.0
8D7AD672XPvAibaEXe9H2KS7fh217g5JxCg+ZWrw,66.0,66.0,97.0,87.0,88.0,95.0,90.0,74.0,54.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
8D83C8EBXPvAibaEXe/CLThnKnYPftp7DDS1wHtc,78.0,0.0,83.0,0.0,74.0,0.0,72.0,87.0,79.0,66.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
8D8B2A65XPvAibaEXe9zES3Ot4N4SMtTPq8b6O8M,76.0,0.0,70.0,0.0,81.0,0.0,75.0,0.0,91.0,0.0,82.0,0.0,70.0,0.0,82.0,75.0
8D8C6F1AXPvAibaEXe/Fi8ZYRfhF8exy6viOb4py,95.0,0.0,100.0,0.0,100.0,0.0,96.0,99.0,96.0,84.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
8D95D160XPvAibaEXe9zES3Ot4N4SMQO7XuvUQzq,85.0,0.0,100.0,0.0,95.0,0.0,100.0,0.0,100.0,0.0,91.0,0.0,84.0,0.0,93.0,96.0
8D960C00XPvAibaEXe+4XPPXlKRz0G+sQO8p+6Po,87.0,0.0,65.0,0.0,40.0,0.0,30.0,0.0,38.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
8D9A6E26XPvAibaEXe/stw5d/QtwDH3ClTWDVRLo,77.0,63.0,59.0,46.0,51.0,19.0,44.0,15.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
8D9A9BADXPvAibaEXe/RnFf25EKRr0mA+ok7dOWs,75.0,0.0,78.0,0.0,90.0,0.0,75.0,0.0,85.0,0.0,75.0,0.0,72.0,0.0,77.0,0.0
8DA480EBXPvAibaEXe+xjBrb8VNGB8NWgmiKk0+0,0.0,66.0,66.0,68.0,68.0,66.0,59.0,57.0,56.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
8DA684D2XPvAibaEXe8zBeLfIMmoBKdZoQPMioeR,73.0,73.0,60.0,0.0,26.0,0.0,26.0,0.0,40.0,0.0,68.0,0.0,75.0,0.0,75.0,0.0
8DA9638CXPvAibaEXe+sQSfsqovN90PxsvXBNfvp,81.0,0.0,74.0,0.0,77.0,0.0,90.0,0.0,82.0,0.0,91.0,100.0,-1.0,-1.0,-1.0,-1.0
8DAE5511XPvAibaEXe+TioGOAQy/3xzzqxMY0gs8,96.0,96.0,87.0,0.0,100.0,0.0,84.0,0.0,92.0,0.0,90.0,0.0,90.0,0.0,80.0,0.0
8DB5C6EAXPvAibaEXe8WA4OgPtanSMEjuq/KlO99,76.0,76.0,86.0,0.0,59.0,0.0,74.0,0.0,63.0,0.0,65.0,0.0,65.0,0.0,60.0,0.0
8DBCBC74XPvAibaEXe+F5/cNCOrl8SRUhg2MAqol,64.0,0.0,85.0,0.0,80.0,0.0,88.0,0.0,80.0,0.0,85.0,0.0,88.0,0.0,74.0,0.0
8DC6EBA8XPvAibaEXe+UdHzq6I3zLfwEWSlT5/E/,57.0,0.0,65.0,65.0,65.0,65.0,69.0,69.0,92.0,0.0,75.0,0.0,64.0,0.0,68.0,0.0
8DCA5F0EXPvAibaEXe+DUF+563kBvb/pY4vJTipR,90.0,0.0,72.0,0.0,74.0,0.0,72.0,100.0,100.0,70.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
8DD0A948XPvAibaEXe/UqphXuwxfvDAmKckeqaK4,100.0,0.0,86.0,0.0,100.0,0.0,100.0,100.0,100.0,100.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
8DD2E6EEXPvAibaEXe+72vl6t/d8GaNddOCQ3/Hg,88.0,0.0,90.0,0.0,80.0,0.0,75.0,0.0,68.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
8DD54882XPvAibaEXe+lo6eJkHWaQfUDaN2PBVrw,88.0,0.0,79.0,79.0,80.0,80.0,81.0,0.0,56.0,0.0,80.0,0.0,56.0,0.0,63.0,0.0
8DD612F2XPvAibaEXe/3wuT/psvviRxXsPy37L06,76.0,0.0,85.0,0.0,76.0,0.0,85.0,0.0,94.0,0.0,86.0,0.0,96.0,0.0,81.0,66.0
8DE058A5XPvAibaEXe/3wuT/psvviQxHCteLZzBq,88.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,88.0,0.0,84.0,0.0,95.0,0.0,66.0,66.0
8DE08639XPvAibaEXe/Fs1szcgDuRsR2TbwWj/0U,82.0,64.0,92.0,91.0,85.0,91.0,64.0,70.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
8DEE5238XPvAibaEXe9JrlhG2I9lCvLC/Ycu008c,85.0,85.0,82.0,82.0,100.0,100.0,100.0,98.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
8DEEE6B7XPvAibaEXe+k2gCw0RZzlarFlldGczmw,79.0,0.0,46.0,0.0,37.0,0.0,23.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
8DF80DC7XPvAibaEXe+GHNK19bpqC2HzcxrGb6J1,66.0,0.0,76.0,0.0,75.0,0.0,85.0,0.0,72.0,0.0,73.0,0.0,71.0,0.0,62.0,0.0
8DFC58A2XPvAibaEXe/tRbq0ZEBEr3iF2syR+mKu,70.0,70.0,74.0,0.0,78.0,0.0,68.0,0.0,62.0,0.0,74.0,0.0,76.0,0.0,75.0,0.0
8DFE6193XPvAibaEXe8n6FFpptVzUtx5eJW5tpY6,75.0,0.0,58.0,0.0,63.0,0.0,61.0,0.0,85.0,0.0,85.0,0.0,80.0,0.0,75.0,0.0
8E021373XPvAibaEXe9iVChpJY9DIYFPYbTGo64d,87.0,0.0,74.0,0.0,70.0,0.0,95.0,0.0,86.0,0.0,90.0,0.0,76.0,0.0,80.0,0.0
8E02C6C4XPvAibaEXe+LLN9FKbXQHe+OiZPbiKmO,92.0,92.0,100.0,100.0,100.0,100.0,100.0,100.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
8E21A662XPvAibaEXe/iqucx09gCDFpLas1sxZRK,100.0,0.0,100.0,0.0,87.0,0.0,86.0,79.0,82.0,66.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
8E31C0DDXPvAibaEXe8+PBTAPRlCY2bQCO98MU9C,93.0,0.0,66.0,0.0,74.0,0.0,78.0,0.0,90.0,0.0,75.0,0.0,76.0,0.0,75.0,0.0
8E49F159XPvAibaEXe/YKN5ysyYL7Hv6XLBu67/v,72.0,0.0,79.0,79.0,72.0,72.0,74.0,74.0,78.0,0.0,64.0,0.0,70.0,0.0,55.0,0.0
8E592CC1XPvAibaEXe+NJiMjcH3vhJlSqWbTaFrE,80.0,80.0,77.0,77.0,51.0,0.0,22.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
8E5BD5C5XPvAibaEXe9Fr9h5GPmfNZ+/kTWorCdp,80.0,0.0,75.0,0.0,80.0,0.0,85.0,0.0,64.0,0.0,55.0,0.0,63.0,0.0,61.0,58.0
8E64794DXPvAibaEXe8n6FFpptVzUgm1Jr47OL0X,81.0,0.0,68.0,0.0,60.0,0.0,75.0,0.0,76.0,0.0,75.0,0.0,76.0,0.0,75.0,0.0
8E67D2C5XPvAibaEXe/QqI5At3DBgul5/XfuN0ol,99.0,0.0,83.0,0.0,81.0,0.0,88.0,0.0,90.0,0.0,90.0,0.0,73.0,0.0,65.0,0.0
8E80B88CXPvAibaEXe/Fs1szcgDuRqXHog3U4Nn2,75.0,74.0,88.0,91.0,97.0,79.0,78.0,74.0,30.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
8E862717XPvAibaEXe9pz/hgBFL5IENk9OawYzMm,77.0,0.0,68.0,0.0,65.0,0.0,75.0,0.0,80.0,0.0,80.0,0.0,76.0,0.0,85.0,0.0
8E93FC09XPvAibaEXe/zBf7BW2GCK17iNt0ISIhb,55.0,55.0,90.0,90.0,66.0,66.0,77.0,67.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
8E98DF09XPvAibaEXe+AdDQ9dDabOwH1+RgVACSr,81.0,0.0,70.0,0.0,81.0,0.0,74.0,0.0,77.0,0.0,72.0,71.0,66.0,59.0,-1.0,-1.0
8E9A6808XPvAibaEXe/BJuSl0HxpAcrpeJUFSGs9,77.0,62.0,84.0,90.0,87.0,80.0,87.0,67.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
8EA62CACXPvAibaEXe/rR9uJzGOYEp5iErX1dcP7,62.0,0.0,66.0,0.0,90.0,0.0,90.0,0.0,85.0,0.0,90.0,0.0,98.0,0.0,96.0,0.0
8EB3EFFAXPvAibaEXe8JNpgMW2c4UCJnjzLhTuma,85.0,0.0,75.0,0.0,74.0,0.0,84.0,0.0,98.0,0.0,91.0,-1.0,-1.0,-1.0,-1.0,-1.0
8EB8EEDFXPvAibaEXe8HoD4Gp+zDKi1FF4mOAT+k,60.0,60.0,74.0,74.0,60.0,60.0,81.0,59.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
8EC538B6XPvAibaEXe/7NEQj7YafNBP4C/PREB1F,90.0,0.0,100.0,0.0,94.0,0.0,85.0,91.0,100.0,99.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
8ED1C83FXPvAibaEXe8l2SPBJihvxQ34CvmO4GN8,80.0,0.0,85.0,0.0,90.0,0.0,85.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,-1.0,-1.0
8ED4F84CXPvAibaEXe8BcBqSm3bVhl4/s5JGZ9pz,90.0,0.0,81.0,0.0,88.0,0.0,86.0,91.0,100.0,89.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
8EDCBCF0XPvAibaEXe/sZNFvZ3icVqvxrwgJ5hKL,68.0,59.0,78.0,75.0,36.0,38.0,58.0,59.0,38.0,55.0,59.0,-1.0,-1.0,-1.0,-1.0,-1.0
8EDF0CBCXPvAibaEXe+eIy6TmCsZu0mu7wa7hWrc,58.0,0.0,60.0,0.0,78.0,0.0,85.0,0.0,68.0,0.0,72.0,0.0,66.0,0.0,66.0,0.0
8EECAC18XPvAibaEXe+6rwvJJbhb/IXXLENHjYQv,86.0,82.0,100.0,94.0,99.0,97.0,77.0,66.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
8EF69838XPvAibaEXe8HoD4Gp+zDKkuoaoY/SZ93,0.0,0.0,0.0,0.0,50.0,50.0,55.0,70.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
8EF7FC24XPvAibaEXe/QWjvABg0+vWsOzKaG9eAN,84.0,0.0,80.0,0.0,70.0,0.0,59.0,0.0,95.0,0.0,85.0,88.0,74.0,68.0,-1.0,-1.0
8EF98EE3XPvAibaEXe86krjHGvaiW0Odpz049bJA,60.0,60.0,71.0,71.0,68.0,0.0,67.0,0.0,54.0,0.0,65.0,0.0,73.0,0.0,67.0,0.0
8F12E3BDXPvAibaEXe+rucNIMwNDAwjU/EvRIqLG,85.0,0.0,85.0,0.0,100.0,0.0,87.0,0.0,100.0,0.0,86.0,100.0,99.0,58.0,-1.0,-1.0
8F17E398XPvAibaEXe83baLaXNpmvggwdNvFZRMn,69.0,69.0,88.0,97.0,75.0,90.0,81.0,72.0,54.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
8F21A061XPvAibaEXe/yTqQKv0UsdVxBxc4gfPHL,90.0,0.0,80.0,0.0,90.0,0.0,84.0,0.0,100.0,0.0,100.0,100.0,93.0,-1.0,-1.0,-1.0
8F232DF7XPvAibaEXe9mDsFtgVHJ/s35hMBjAlMC,68.0,0.0,73.0,0.0,80.0,0.0,75.0,0.0,65.0,0.0,78.0,0.0,83.0,0.0,86.0,0.0
8F3185FEXPvAibaEXe/aPLdUCtOgCsBe2SXe0WDb,71.0,71.0,78.0,0.0,77.0,0.0,69.0,0.0,67.0,0.0,79.0,0.0,80.0,0.0,75.0,0.0
8F4673BDXPvAibaEXe8/lUSKsOrL1eumi6apbUyU,65.0,65.0,84.0,90.0,100.0,83.0,78.0,67.0,54.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
8F52CAFDXPvAibaEXe++B0JyCbXA1LGp2pqgxqIc,100.0,0.0,100.0,0.0,100.0,0.0,86.0,100.0,100.0,81.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
8F600222XPvAibaEXe+Xbs+mKMRabXIYU3IFhUBb,90.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,-1.0,-1.0,-1.0,-1.0,-1.0
8F61E244XPvAibaEXe/7kKaS8/f9RfRbwE7tRwPi,80.0,0.0,85.0,0.0,85.0,0.0,79.0,0.0,81.0,0.0,81.0,0.0,77.0,0.0,70.0,84.0
8F64D58FXPvAibaEXe9WGATIMl02LHpk6dKE3g6h,88.0,0.0,85.0,0.0,100.0,0.0,90.0,0.0,90.0,0.0,85.0,0.0,96.0,0.0,83.0,0.0
8F674079XPvAibaEXe+Cg1ybKXIqQUGn2Tx4zV7c,80.0,0.0,80.0,0.0,80.0,0.0,80.0,0.0,81.0,0.0,76.0,0.0,88.0,0.0,72.0,71.0
8F752AF5XPvAibaEXe9wQ8rkPICemKkORLm0t6hF,82.0,0.0,81.0,0.0,90.0,0.0,85.0,0.0,90.0,0.0,85.0,0.0,100.0,0.0,100.0,0.0
8F7872A4XPvAibaEXe+CejwL/H7GKJP+5HLqRios,89.0,90.0,100.0,95.0,100.0,79.0,100.0,73.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
8F8D4506XPvAibaEXe+K/omYw1flXTBdHthni+Bo,100.0,100.0,100.0,100.0,100.0,100.0,87.0,84.0,59.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
8F8FC083XPvAibaEXe9sUz+dc1ML5DebIhUrM5HF,80.0,0.0,78.0,0.0,85.0,0.0,100.0,0.0,100.0,0.0,81.0,0.0,74.0,0.0,86.0,-1.0
8F91AB92XPvAibaEXe+RQyZpP6sq6nEUcoO/vEt3,85.0,0.0,80.0,0.0,81.0,0.0,64.0,0.0,62.0,0.0,58.0,69.0,72.0,71.0,-1.0,-1.0
8FAA301EXPvAibaEXe/+PcSgI7YkecbF3wQdfAL2,59.0,0.0,43.0,43.0,47.0,47.0,67.0,0.0,80.0,0.0,71.0,0.0,64.0,0.0,71.0,0.0
8FAC9716XPvAibaEXe/a4DMmDlc8UGDCsdNvkCLG,95.0,0.0,90.0,0.0,90.0,0.0,90.0,0.0,90.0,0.0,100.0,96.0,93.0,-1.0,-1.0,-1.0
8FAD154EXPvAibaEXe/+PcSgI7YkeblbcDooRbEg,83.0,0.0,78.0,78.0,65.0,65.0,76.0,76.0,89.0,0.0,71.0,0.0,54.0,0.0,60.0,0.0
8FB8076DXPvAibaEXe/F1TwL9yTfnZrzVUfjnKI7,65.0,65.0,92.0,73.0,86.0,76.0,70.0,67.0,44.0,35.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
8FBA4DD6XPvAibaEXe9N+b7C2VGPs5fUPTuQNCtW,64.0,0.0,56.0,0.0,76.0,0.0,75.0,0.0,80.0,0.0,75.0,0.0,81.0,0.0,69.0,0.0
8FBA7352XPvAibaEXe+A+6mRsShfH2ZnaZAyp3oa,80.0,0.0,29.0,0.0,0.0,0.0,34.0,0.0,79.0,0.0,65.0,0.0,70.0,0.0,65.0,0.0
8FBBB6C6XPvAibaEXe8NrxrmA741rzbFPVT7q+GY,67.0,0.0,85.0,0.0,90.0,0.0,85.0,0.0,86.0,0.0,75.0,0.0,81.0,0.0,100.0,0.0
8FCB6801XPvAibaEXe+suUpvSAu/o7XJtk59mvNF,80.0,0.0,88.0,88.0,79.0,79.0,72.0,0.0,85.0,0.0,71.0,0.0,85.0,0.0,74.0,0.0
8FCF85BCXPvAibaEXe9mu9ZmuYOdkk2F9TU40dG4,90.0,0.0,100.0,0.0,100.0,0.0,100.0,86.0,99.0,81.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
8FCFE45BXPvAibaEXe80jwV8UBfNh1ybAXX1sy30,90.0,0.0,100.0,0.0,99.0,0.0,95.0,100.0,100.0,96.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
8FD48B2EXPvAibaEXe+s9Ax3cH11ad040J0JoCue,81.0,0.0,100.0,0.0,100.0,0.0,96.0,100.0,100.0,100.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
8FD87E16XPvAibaEXe/U5lSbganJ82ggYkqKprwN,90.0,0.0,86.0,0.0,80.0,0.0,80.0,0.0,90.0,0.0,85.0,0.0,80.0,0.0,85.0,0.0
8FE9610CXPvAibaEXe/n5tUN5i+oIeSHzF1HXYHV,90.0,0.0,85.0,0.0,100.0,0.0,90.0,0.0,100.0,0.0,100.0,100.0,95.0,-1.0,-1.0,-1.0
8FEE80F7XPvAibaEXe/CISFtEmjHAM8bEww1qCgG,80.0,0.0,75.0,0.0,80.0,0.0,80.0,0.0,86.0,0.0,86.0,0.0,74.0,0.0,81.0,-1.0
8FF22F33XPvAibaEXe+G0GCP+fnj3uMIRAXnLJeO,73.0,73.0,83.0,89.0,95.0,82.0,90.0,64.0,54.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
8FF3F041XPvAibaEXe+uWNYQT31BjrBDAd1zuUBL,0.0,93.0,93.0,99.0,99.0,100.0,100.0,80.0,67.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
8FFB4598XPvAibaEXe/YUZi7fAhqUBNw2bWJFCL3,95.0,0.0,100.0,0.0,86.0,0.0,79.0,91.0,100.0,100.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
8FFDF2CBXPvAibaEXe/c1PHSsZoD++bnmElJCJDG,55.0,55.0,71.0,71.0,57.0,57.0,65.0,64.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
9000796CXPvAibaEXe8n6FFpptVzUnTo9Rozmi6l,75.0,0.0,77.0,0.0,64.0,0.0,80.0,0.0,80.0,0.0,75.0,0.0,76.0,0.0,75.0,0.0
900938F1XPvAibaEXe9x19MmhYDi0ztgufNV+Zvy,84.0,97.0,100.0,96.0,100.0,76.0,95.0,78.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
90190134XPvAibaEXe8AK9BJf0PqfMM/yAfCUuaO,95.0,0.0,95.0,0.0,90.0,0.0,84.0,0.0,81.0,0.0,100.0,87.0,75.0,58.0,-1.0,-1.0
902895CAXPvAibaEXe9Hp2TeoSwCGUc05NETHA4y,68.0,0.0,87.0,0.0,100.0,0.0,80.0,0.0,86.0,0.0,75.0,0.0,81.0,0.0,81.0,0.0
902C05C3XPvAibaEXe+I9YJtP5yoHo+6mFPBfmRq,95.0,95.0,80.0,80.0,78.0,88.0,97.0,80.0,54.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
90324570XPvAibaEXe9Xnw4t0GPgxzBH5J/Jtjdb,92.0,0.0,80.0,80.0,80.0,80.0,73.0,73.0,31.0,0.0,27.0,0.0,66.0,0.0,71.0,0.0
90371A9CXPvAibaEXe/zT99h3DDtvR/xMVLNMPRV,85.0,0.0,95.0,0.0,100.0,0.0,81.0,0.0,74.0,0.0,99.0,86.0,82.0,58.0,-1.0,-1.0
903ADF1AXPvAibaEXe9p5G9u2qRxxZEjiJjD4Ztl,95.0,69.0,92.0,88.0,76.0,89.0,73.0,64.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
903C6BBDXPvAibaEXe9puzAyruoCKVqw9bMN4OX4,88.0,0.0,78.0,0.0,85.0,0.0,93.0,0.0,100.0,0.0,100.0,100.0,92.0,-1.0,-1.0,-1.0
903D9737XPvAibaEXe+8xcWrHsA1KrRjt3Rv9RsC,82.0,0.0,69.0,0.0,72.0,0.0,84.0,80.0,67.0,70.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
90451875XPvAibaEXe+PAOVcd+LnOZLV0dMGaPsk,100.0,0.0,97.0,0.0,86.0,0.0,89.0,0.0,80.0,0.0,80.0,0.0,100.0,0.0,85.0,0.0
9048DD88XPvAibaEXe9/su+qLcYDMq7JH7E5n9gX,61.0,0.0,74.0,74.0,71.0,71.0,57.0,0.0,80.0,0.0,42.0,0.0,66.0,0.0,48.0,0.0
905AF1F4XPvAibaEXe/y2t7DVG8TDftJbpXRARhS,73.0,73.0,67.0,67.0,77.0,0.0,61.0,0.0,69.0,0.0,59.0,0.0,73.0,0.0,70.0,0.0
905C4DFEXPvAibaEXe+1qnC7LACO/W3zqckOkq9f,85.0,0.0,73.0,0.0,84.0,0.0,88.0,0.0,100.0,0.0,86.0,71.0,67.0,58.0,-1.0,-1.0
9060AE5FXPvAibaEXe80gGmWuNekT7ow9cjIQrPL,77.0,0.0,74.0,74.0,89.0,89.0,88.0,0.0,96.0,0.0,84.0,0.0,74.0,0.0,85.0,0.0
906CCBB6XPvAibaEXe/z9L7tMg5te9l400qw6D//,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,100.0,75.0,-1.0,-1.0
906E81A4XPvAibaEXe/B5ptYzPZ33leKI4+T4F25,90.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,100.0,83.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
