mssv,sem1,sem2,sem3,sem4,sem5,sem6,sem7,sem8,sem9,sem10,sem11,sem12,sem13,sem14,sem15,sem16,sem17,sem18,sem19,sem20,sem21,sem22,term 1,term 2,term 3,term 4,term 5,term 6,term 7,term 8,term 9,term 10,term 11,term 12,term 13,term 14,term 15,term 16
8688239BXPvAibaEXe+lo6eJkHWaQdxLz0hNOYmX,6.27,7.18,-1.0,6.71,7.05,-1.0,5.92,5.72,-1.0,7.12,5.0,-1.0,7.13,8.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,89.0,0.0,86.0,86.0,82.0,82.0,84.0,0.0,68.0,0.0,79.0,0.0,68.0,0.0,69.0,0.0
8694C38AXPvAibaEXe+xRE5267JUoMoFokB0cvtR,4.65,5.12,8.43,6.26,5.91,5.2,6.55,5.57,-1.0,5.22,6.23,-1.0,7.17,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,75.0,75.0,72.0,0.0,73.0,0.0,74.0,0.0,66.0,0.0,64.0,0.0,76.0,0.0,75.0,0.0
869ABE5AXPvAibaEXe/ETkXgDMKQ8fKK4ufgBOtT,6.94,7.96,-1.0,7.46,7.47,-1.0,8.2,8.06,9.2,7.42,8.55,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,100.0,100.0,100.0,100.0,0.0,88.0,0.0,75.0,0.0,85.0,0.0,85.0,0.0,85.0,0.0
869C382DXPvAibaEXe+6MN9FoW2mqQya+xnXT/o1,5.0,3.39,1.95,2.59,4.18,8.4,4.81,4.62,0.5,3.45,4.84,-1.0,4.03,2.94,-1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,80.0,0.0,62.0,62.0,75.0,75.0,57.0,57.0,64.0,0.0,66.0,0.0,64.0,0.0,69.0,0.0
86A2DE3DXPvAibaEXe+g2dQ0D263aYeQM20ZIAQY,7.36,6.65,-1.0,7.31,7.01,-1.0,6.8,6.7,-1.0,8.26,6.71,-1.0,6.75,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,68.0,0.0,79.0,0.0,90.0,0.0,80.0,0.0,75.0,0.0,80.0,0.0,81.0,0.0,100.0,0.0
86B0B88FXPvAibaEXe9jjgNhrmbJFIthGYmG4ggs,6.89,4.3,-1.0,4.54,6.57,-1.0,6.38,5.87,-1.0,3.22,3.21,0.0,3.15,5.23,-1.0,3.83,3.52,0.0,6.11,-1.0,-1.0,-1.0,81.0,0.0,77.0,77.0,59.0,59.0,82.0,0.0,77.0,0.0,67.0,0.0,54.0,0.0,63.0,0.0
86B3B846XPvAibaEXe+1qnC7LACO/VtQXe02bIe6,7.41,8.14,-1.0,7.78,7.66,-1.0,7.5,8.2,-1.0,9.11,9.5,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,0.0,90.0,0.0,100.0,0.0,90.0,0.0,93.0,0.0,90.0,100.0,95.0,-1.0,-1.0,-1.0
86C0AEB2XPvAibaEXe8b36blNCVklTWz8zQtWBf/,8.5,9.08,-1.0,8.48,8.82,-1.0,8.89,8.75,-1.0,8.69,8.9,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,85.0,0.0,90.0,0.0,90.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,96.0,-1.0
86D111DBXPvAibaEXe9A8avg2Xms/5B/+ABLCcEa,7.86,8.5,-1.0,8.51,8.27,-1.0,7.5,7.78,-1.0,7.15,0.0,-1.0,2.19,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,81.0,0.0,85.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,82.0,84.0,66.0,50.0,-1.0,-1.0
86DB68FDXPvAibaEXe8OnqoI053GrzTBy9VWhJXs,5.15,5.9,6.3,6.39,6.87,-1.0,6.55,6.69,-1.0,7.48,7.84,-1.0,6.8,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,88.0,0.0,85.0,0.0,80.0,0.0,80.0,0.0,79.0,0.0,77.0,0.0,76.0,0.0,76.0,77.0
86E0E58EXPvAibaEXe8jOKYsh0sA3sRzSTmujJhR,9.19,9.18,8.3,8.81,8.66,-1.0,8.6,8.33,-1.0,8.04,7.98,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,95.0,0.0,85.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,97.0,-1.0,-1.0,-1.0
86E7484CXPvAibaEXe+YGniCiyMp01wim0VjC6EG,8.06,6.06,-1.0,8.71,7.66,-1.0,7.62,7.95,-1.0,8.08,7.73,-1.0,7.4,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,56.0,0.0,72.0,0.0,76.0,0.0,80.0,0.0,80.0,0.0,80.0,0.0,76.0,0.0,75.0,0.0
87101AC7XPvAibaEXe9DjwUQ+Cta8bqWf3Fj4I2a,8.96,7.84,-1.0,6.89,7.7,-1.0,6.8,6.96,-1.0,7.14,4.44,-1.0,8.73,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,75.0,0.0,54.0,0.0,66.0,0.0,59.0,0.0,80.0,0.0,80.0,0.0,80.0,0.0,70.0,0.0
8719AFF0XPvAibaEXe+cD1fKElqxLxHCg1eAHaJE,5.84,3.0,-1.0,5.56,6.24,8.0,6.55,6.16,7.0,6.46,7.8,-1.0,7.74,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,57.0,0.0,56.0,56.0,77.0,77.0,73.0,73.0,66.0,0.0,61.0,0.0,64.0,0.0,88.0,0.0
8724B09CXPvAibaEXe/nRR7q+hWy3LGGAca76MRg,5.65,5.66,6.76,7.71,7.34,-1.0,8.09,7.05,-1.0,7.43,8.85,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,75.0,75.0,78.0,78.0,89.0,0.0,75.0,0.0,64.0,0.0,81.0,0.0,80.0,0.0,85.0,0.0
872C2CCCXPvAibaEXe9hSzSdeSAT0sYBeBBZTXFV,7.68,6.81,-1.0,7.11,7.54,-1.0,7.53,7.34,-1.0,7.34,7.71,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,100.0,100.0,100.0,100.0,0.0,85.0,0.0,78.0,0.0,78.0,0.0,85.0,0.0,75.0,0.0
875CBE51XPvAibaEXe/cAy9n2SNhGPFZf6KmgwxB,6.93,7.16,-1.0,6.69,6.19,-1.0,6.21,6.33,-1.0,5.02,6.34,-1.0,7.6,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,86.0,0.0,80.0,0.0,75.0,0.0,72.0,0.0,64.0,0.0,64.0,80.0,67.0,71.0,-1.0,-1.0
87631FE0XPvAibaEXe9h45naFhFKYou0t6I4ZNMt,5.89,5.0,-1.0,4.5,3.87,-1.0,6.03,5.87,-1.0,4.0,4.66,-1.0,3.56,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,69.0,0.0,65.0,65.0,78.0,78.0,67.0,0.0,79.0,0.0,72.0,0.0,58.0,0.0,65.0,0.0
876B4468XPvAibaEXe+LbSgCtk53mes10O54H0bY,7.52,7.04,-1.0,6.43,7.3,-1.0,4.96,6.72,-1.0,8.84,8.1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,90.0,0.0,80.0,0.0,91.0,0.0,79.0,0.0,66.0,0.0,77.0,91.0,96.0,78.0,-1.0,-1.0
8772F0BAXPvAibaEXe/Xn8KZjn44cTSiZLpRIHmr,7.66,7.16,-1.0,8.29,8.91,-1.0,8.6,8.15,-1.0,9.03,8.24,-1.0,9.28,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0,93.0,0.0,90.0,0.0,85.0,0.0
877F427EXPvAibaEXe8B6jbWYL2ytARzv0I6OK9u,6.52,8.0,-1.0,7.92,7.44,-1.0,7.24,8.02,-1.0,8.61,9.06,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,80.0,0.0,85.0,0.0,85.0,0.0,80.0,0.0,81.0,0.0,81.0,0.0,100.0,0.0,100.0,91.0
87890AAFXPvAibaEXe/X5uT1FaYTT6t9uoWJqBtF,4.52,5.99,6.45,5.72,6.16,7.0,5.14,4.9,-1.0,7.13,6.33,-1.0,7.77,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,60.0,0.0,65.0,0.0,65.0,0.0,70.0,0.0,54.0,0.0,50.0,0.0,76.0,0.0,64.0,-1.0
8791F89DXPvAibaEXe+RaLErOlzghS2UbdroJGeR,8.39,7.96,-1.0,7.83,8.75,-1.0,7.34,7.19,8.7,7.86,7.51,-1.0,8.9,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,92.0,0.0,65.0,0.0,66.0,0.0,80.0,0.0,86.0,0.0,90.0,0.0,78.0,0.0,73.0,0.0
87A1FCAFXPvAibaEXe8OLQLlidG6/2sMV923FD85,4.91,5.52,-1.0,6.02,6.51,-1.0,5.11,6.46,-1.0,7.03,4.0,-1.0,8.01,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,38.0,0.0,64.0,0.0,80.0,0.0,80.0,0.0,71.0,0.0,80.0,0.0,79.0,0.0,66.0,0.0
87A34A6AXPvAibaEXe8FGyuwtFnKnDyhYSSVBiY/,7.34,5.6,-1.0,6.94,7.78,9.0,7.25,8.0,-1.0,7.07,7.15,-1.0,7.31,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,81.0,0.0,80.0,0.0,90.0,0.0,78.0,0.0,65.0,0.0,65.0,0.0,74.0,0.0,74.0,0.0
87AAD1EBXPvAibaEXe+3hDjf+K3BYZukzpuTKJ9I,5.6,6.17,5.2,6.12,6.13,-1.0,5.83,7.02,-1.0,7.03,1.45,-1.0,6.87,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,0.0,100.0,0.0,100.0,0.0,85.0,0.0,99.0,0.0,100.0,0.0,84.0,0.0,82.0,82.0
87AB1BF1XPvAibaEXe86krjHGvaiWxMmjETCt6JV,7.04,6.79,-1.0,6.97,6.82,-1.0,6.79,7.48,-1.0,7.55,8.62,-1.0,8.57,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,75.0,75.0,82.0,0.0,82.0,0.0,80.0,0.0,67.0,0.0,68.0,0.0,81.0,0.0,75.0,0.0
87B6CE87XPvAibaEXe9kEUKWGqhXVKcRZSrAS5QV,7.12,7.71,-1.0,6.76,7.51,-1.0,7.51,7.84,-1.0,8.96,6.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,90.0,0.0,90.0,0.0,100.0,0.0,96.0,0.0,100.0,0.0,100.0,100.0,97.0,-1.0,-1.0,-1.0
87BB7E2FXPvAibaEXe+rucNIMwNDA6ymJDPle8kB,7.88,7.31,-1.0,7.32,8.11,-1.0,8.08,7.86,-1.0,8.4,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,81.0,0.0,75.0,0.0,74.0,0.0,90.0,0.0,96.0,0.0,100.0,91.0,80.0,50.0,-1.0,-1.0
87C0C5B0XPvAibaEXe8Cym7B6GX+Tvmzl5+34Nck,5.8,6.92,8.36,7.38,7.38,-1.0,7.37,8.05,-1.0,7.74,7.15,-1.0,9.09,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,97.0,0.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0,99.0,0.0,84.0,0.0,90.0,0.0
87C95972XPvAibaEXe9sUz+dc1ML5PX3vzdHlOg1,7.45,7.57,-1.0,7.72,7.59,5.0,7.69,7.23,-1.0,8.18,6.1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,76.0,0.0,75.0,0.0,81.0,0.0,75.0,0.0,83.0,0.0,79.0,0.0,81.0,0.0,100.0,-1.0
87E06D79XPvAibaEXe9Z67almz7y5qeVdwBIoh7O,3.11,4.0,-1.0,5.48,6.2,7.27,6.62,5.85,7.57,7.1,7.3,-1.0,4.4,2.95,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,62.0,0.0,68.0,68.0,78.0,78.0,75.0,0.0,89.0,0.0,71.0,0.0,57.0,0.0,52.0,0.0
87E26E7CXPvAibaEXe9ggqkCdMDyePFxykVw7NI9,5.97,7.34,7.7,7.23,7.14,-1.0,6.16,5.91,-1.0,6.49,8.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,73.0,0.0,85.0,0.0,78.0,0.0,73.0,0.0,81.0,0.0,62.0,0.0,77.0,0.0,81.0,-1.0
87F065A6XPvAibaEXe+kaKwPBw23Vo+HCx0JbRD/,7.12,7.77,-1.0,8.42,6.55,-1.0,7.32,6.25,-1.0,5.41,5.74,-1.0,3.65,-1.0,-1.0,0.9,7.8,-1.0,-1.0,-1.0,-1.0,-1.0,77.0,77.0,72.0,0.0,85.0,0.0,77.0,0.0,64.0,0.0,71.0,0.0,67.0,0.0,67.0,0.0
87F98BC4XPvAibaEXe9zES3Ot4N4SG+5NqVrISGy,6.19,6.18,-1.0,6.39,6.0,-1.0,5.42,5.04,-1.0,0.99,5.3,-1.0,5.74,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,90.0,0.0,90.0,0.0,86.0,0.0,90.0,0.0,62.0,0.0,82.0,0.0,66.0,0.0,75.0,75.0
88272E39XPvAibaEXe+xxRCacZP96rQIEEZfvWfU,6.31,6.09,-1.0,5.49,6.18,-1.0,6.09,5.97,-1.0,5.84,4.06,-1.0,6.69,5.33,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,82.0,82.0,70.0,0.0,67.0,0.0,71.0,0.0,65.0,0.0,70.0,0.0,79.0,0.0,70.0,0.0
882C1D7FXPvAibaEXe9fwZBwsCOuQPUdyMrENQrr,6.84,8.26,-1.0,8.29,9.17,-1.0,9.42,9.23,-1.0,9.49,9.3,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0,96.0,0.0,93.0,0.0,95.0,0.0
88452E23XPvAibaEXe/Hd2nFsMs4VOwNwn7XovOm,8.93,8.86,-1.0,8.57,8.0,-1.0,8.9,8.01,-1.0,8.33,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,86.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,100.0,100.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
884B8242XPvAibaEXe+pfrKEojyOy6IKMQ4Mim2B,6.93,7.38,-1.0,6.64,6.45,-1.0,6.98,7.69,-1.0,6.63,7.6,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,80.0,0.0,75.0,0.0,80.0,0.0,75.0,0.0,69.0,0.0,76.0,0.0,74.0,0.0,76.0,66.0
884D5B04XPvAibaEXe9npw4GElGYwTu6ctKDKyz4,7.94,7.84,-1.0,7.18,7.99,-1.0,6.78,6.84,-1.0,7.52,8.87,-1.0,8.81,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,79.0,0.0,57.0,0.0,64.0,0.0,83.0,0.0,86.0,0.0,85.0,0.0,76.0,0.0,85.0,0.0
8850B56AXPvAibaEXe8Y+/3uR2PkTM01dracEFoq,6.64,6.71,-1.0,7.56,8.62,-1.0,6.55,6.74,-1.0,7.61,7.36,-1.0,8.8,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,84.0,0.0,82.0,82.0,98.0,98.0,92.0,0.0,96.0,0.0,82.0,0.0,67.0,0.0,68.0,0.0
8851E69BXPvAibaEXe+eIy6TmCsZuzduBAHXYnYj,5.98,5.59,-1.0,6.79,6.64,-1.0,7.89,7.56,-1.0,8.15,7.41,-1.0,8.0,7.85,-1.0,7.6,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.0,0.0,71.0,0.0,76.0,0.0,80.0,0.0,76.0,0.0,75.0,0.0,81.0,0.0,100.0,0.0
885D43C3XPvAibaEXe/9n4RXguPAYPCdAJhH+UNK,6.79,1.89,-1.0,7.69,5.81,7.2,5.59,7.33,-1.0,7.69,3.87,-1.0,6.54,7.5,-1.0,7.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,54.0,54.0,49.0,0.0,60.0,0.0,63.0,0.0,59.0,0.0,68.0,0.0,81.0,0.0,70.0,0.0
887B8381XPvAibaEXe/QPFjJxKB5foYIyAdyt4vI,7.35,7.19,-1.0,7.88,8.21,-1.0,5.94,8.37,-1.0,7.94,8.04,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,80.0,0.0,80.0,0.0,75.0,0.0,80.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,95.0,-1.0
887C78CFXPvAibaEXe/ceziXFRXnLYhIfEa9tSAc,6.48,6.25,-1.0,6.6,6.8,-1.0,6.34,7.15,-1.0,5.26,-1.0,-1.0,7.5,7.23,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,80.0,0.0,85.0,0.0,80.0,0.0,80.0,0.0,81.0,0.0,79.0,0.0,60.0,0.0,86.0,74.0
887FD38AXPvAibaEXe+E+n9mGyneJ+o6HCo/+ZhX,5.64,4.47,-1.0,6.29,4.61,5.1,4.9,3.65,6.9,3.24,4.67,-1.0,3.42,6.92,-1.0,4.06,1.67,-1.0,3.46,5.9,-1.0,3.75,92.0,0.0,77.0,0.0,64.0,0.0,68.0,0.0,85.0,0.0,68.0,0.0,71.0,0.0,70.0,0.0
8893C7C2XPvAibaEXe9eSUilQ3V71sm7g0uOfQBr,5.95,5.19,3.0,5.83,5.69,8.5,6.59,6.67,-1.0,7.04,6.11,7.17,7.6,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,88.0,0.0,84.0,84.0,41.0,41.0,57.0,0.0,84.0,0.0,70.0,0.0,64.0,0.0,46.0,0.0
8898BAE9XPvAibaEXe/RnFf25EKRr5bknGVZlkvp,6.18,6.09,-1.0,6.36,7.46,-1.0,6.38,6.98,-1.0,7.56,6.85,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,70.0,0.0,95.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,91.0,0.0
88AA1631XPvAibaEXe8G+DN2/i3pr7pHRRX6Ocid,8.15,7.59,-1.0,6.85,2.58,-1.0,5.47,1.56,-1.0,5.37,4.4,-1.0,6.33,6.85,-1.0,4.48,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,75.0,0.0,73.0,0.0,90.0,0.0,75.0,0.0,73.0,0.0,63.0,0.0,84.0,0.0,61.0,0.0
88B5A902XPvAibaEXe+sfU1lcH9y338xbMicVpbJ,4.86,2.97,-1.0,7.11,6.96,-1.0,8.52,5.76,8.6,7.18,7.38,-1.0,7.19,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,88.0,0.0,82.0,82.0,87.0,87.0,78.0,0.0,88.0,0.0,75.0,0.0,64.0,0.0,75.0,0.0
88B70FC5XPvAibaEXe/S5mChdnrLm0/gjddWphOA,7.21,6.76,8.7,6.72,7.17,-1.0,5.09,6.92,-1.0,7.3,5.83,0.0,5.92,7.5,-1.0,5.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,74.0,74.0,65.0,0.0,46.0,0.0,62.0,0.0,56.0,0.0,41.0,0.0,66.0,0.0,67.0,0.0
88C15831XPvAibaEXe879+AOg1gh8uMWWp9sXQnJ,6.2,7.52,-1.0,7.33,6.96,-1.0,7.64,8.14,-1.0,7.13,7.79,-1.0,9.8,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,79.0,0.0,74.0,74.0,59.0,59.0,74.0,0.0,82.0,0.0,74.0,0.0,75.0,0.0,76.0,0.0
88CBF05FXPvAibaEXe+m4TIigwhBB4pruSpBy5JO,6.76,6.07,-1.0,5.66,6.79,-1.0,6.44,6.41,-1.0,7.19,6.95,-1.0,5.79,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,85.0,0.0,90.0,0.0,86.0,0.0,75.0,0.0,72.0,0.0,83.0,0.0,79.0,0.0,80.0,75.0
88ECBC0CXPvAibaEXe9ysTifnGoMwZfPSrNzX56n,5.22,6.32,5.86,4.19,4.7,-1.0,5.48,5.66,-1.0,6.66,6.08,-1.0,5.7,5.65,-1.0,7.12,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,68.0,0.0,86.0,86.0,65.0,65.0,63.0,0.0,71.0,0.0,56.0,0.0,64.0,0.0,58.0,0.0
88F1979DXPvAibaEXe9uaaZ/YedHVLTpfQz3FFXG,5.95,6.05,-1.0,5.19,4.25,7.9,6.83,6.41,8.5,6.49,7.13,-1.0,5.22,0.0,-1.0,1.7,8.7,-1.0,-1.0,-1.0,-1.0,-1.0,64.0,0.0,48.0,0.0,72.0,0.0,64.0,0.0,67.0,0.0,68.0,0.0,72.0,0.0,79.0,0.0
8906C137XPvAibaEXe/y2t7DVG8TDd6ZBeerRxNb,7.06,6.33,-1.0,8.1,7.75,-1.0,7.38,7.54,-1.0,7.62,7.14,-1.0,8.2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,78.0,78.0,71.0,71.0,74.0,0.0,66.0,0.0,60.0,0.0,54.0,0.0,73.0,0.0,68.0,0.0
891F156CXPvAibaEXe/wvgrdNVCyf5jLOkWpgXlY,7.52,5.93,-1.0,6.54,6.63,8.4,6.53,7.17,-1.0,7.1,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.0,0.0,36.0,0.0,37.0,0.0,30.0,0.0,55.0,0.0,87.0,0.0,76.0,0.0,75.0,0.0
8934FB8DXPvAibaEXe8NShKJ2y7VAgoUnB3rzeR5,8.21,8.71,-1.0,8.65,8.56,-1.0,8.93,9.16,-1.0,8.59,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,95.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,100.0,100.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
8935FA37XPvAibaEXe/MFNByxh05b8RCsO0REEK9,5.99,3.05,-1.0,7.0,6.61,5.2,6.27,7.1,-1.0,6.27,0.6,-1.0,-1.0,6.8,-1.0,5.4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,78.0,0.0,70.0,0.0,76.0,0.0,75.0,0.0,81.0,0.0,88.0,0.0,82.0,0.0,66.0,58.0
894111E1XPvAibaEXe9hweWHK/GxsFXnBnV7+aIZ,8.49,7.83,-1.0,6.0,6.84,-1.0,5.09,7.88,-1.0,8.15,6.12,-1.0,7.19,7.51,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,71.0,0.0,70.0,0.0,76.0,0.0,75.0,0.0,80.0,0.0,80.0,0.0,68.0,0.0,64.0,0.0
896173C1XPvAibaEXe90TjJq9LqiZsYyWLyI4Nej,7.51,7.64,-1.0,7.43,7.57,-1.0,7.88,8.23,-1.0,7.99,9.63,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,76.0,0.0,85.0,0.0,85.0,0.0,85.0,0.0,83.0,0.0,91.0,0.0,100.0,0.0,86.0,96.0
896CE9CAXPvAibaEXe/agc6/owW5CMZVwqpzV2xw,7.21,7.28,-1.0,6.97,6.53,-1.0,7.94,6.07,-1.0,8.51,8.1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,71.0,0.0,68.0,0.0,85.0,0.0,85.0,0.0,85.0,0.0,75.0,0.0,76.0,0.0,71.0,0.0
8979F906XPvAibaEXe8d4Zyk6xKs0+cmUBEmWt8p,7.53,7.17,-1.0,7.38,6.27,-1.0,7.35,7.64,-1.0,7.76,6.61,-1.0,5.3,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,90.0,0.0,95.0,0.0,90.0,0.0,80.0,0.0,79.0,0.0,88.0,0.0,71.0,0.0,64.0,70.0
8982939EXPvAibaEXe/45+b0LBlJ7JhIHLRftmAr,7.48,5.83,-1.0,7.98,7.2,-1.0,6.49,6.99,5.0,5.3,6.59,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,96.0,0.0,75.0,0.0,69.0,0.0,73.0,0.0,76.0,0.0,75.0,0.0,75.0,0.0,75.0,0.0
899433F3XPvAibaEXe/AdnwkoyhfDsN/LeUkzX3g,5.02,6.19,7.76,7.46,7.41,-1.0,7.04,7.08,-1.0,7.44,8.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,74.0,0.0,80.0,0.0,76.0,0.0,75.0,0.0,74.0,0.0,74.0,0.0,77.0,0.0,81.0,71.0
8998634BXPvAibaEXe/57ZZLpsI5pQDUxNm4CGT8,6.14,4.24,-1.0,4.1,5.55,-1.0,5.61,1.91,7.2,3.07,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,81.0,0.0,77.0,0.0,81.0,0.0,88.0,86.0,79.0,71.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
899AAD5AXPvAibaEXe/ceziXFRXnLapg3OQJSo8g,3.87,3.59,-1.0,7.97,7.31,6.3,7.15,7.89,-1.0,8.06,7.23,-1.0,8.1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,68.0,0.0,71.0,0.0,73.0,0.0,73.0,0.0,83.0,0.0,84.0,0.0,96.0,0.0,96.0,91.0
899E3339XPvAibaEXe+QkoGRj4DtveUbf2tVOLSI,6.75,6.7,-1.0,7.31,7.46,10.0,6.31,7.51,-1.0,7.39,8.27,-1.0,8.58,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,80.0,0.0,85.0,0.0,76.0,0.0,80.0,0.0,72.0,0.0,84.0,0.0,74.0,0.0,74.0,91.0
